	id	Ranked topics
79	Ducray_Soirees	[(0.1778700955734922, 23), (0.0877395397060498, 14), (0.0683673155159361, 5), (0.0470770422171533, 15), (0.042647420953123, 0), (0.041061314969224, 20), (0.0356008911438876, 18), (0.0334540932435552, 3), (0.0333300657716707, 9), (0.032569197734868, 28)]
80	Ducray_Victor	[(0.2116795444601939, 23), (0.0677377611934556, 9), (0.0620475360594127, 28), (0.0492145697789188, 14), (0.0479598110828702, 20), (0.0479183512912343, 5), (0.0473576500124386, 3), (0.0473568098012744, 29), (0.0441545710032578, 18), (0.0329556775976947, 24)]
81	Dulaurens_Compere	[(0.1407671544073391, 17), (0.1092188768963793, 2), (0.097419711562222, 22), (0.0483071960966491, 12), (0.0370389064853717, 24), (0.0368411368644611, 29), (0.0366545040207104, 0), (0.0349386485856287, 7), (0.0348898022448701, 28), (0.0334926415051081, 18)]
82	Dulaurens_Imirce	[(0.1849656737217448, 2), (0.0540079461639571, 14), (0.0522862385900447, 7), (0.0513725126651003, 22), (0.0446721388262396, 11), (0.0445069337325221, 27), (0.0434086032555193, 17), (0.0408083359244677, 5), (0.0390694867126958, 15), (0.035254159252201, 13)]
83	Duvernet_Devotions	[(0.2520138394857771, 22), (0.0737828449535596, 15), (0.0596102212307141, 2), (0.0489722075049213, 11), (0.046824987167741, 27), (0.0457503689530563, 5), (0.0455183621802789, 7), (0.0406161108849154, 14), (0.0332158839480401, 20), (0.031651908220432, 13)]
84	Duvernet_Guillaume	[(0.1177909891878714, 7), (0.1134385776628575, 15), (0.092868907003497, 13), (0.0703487829526291, 22), (0.0442222161880528, 18), (0.0386991657143327, 19), (0.0382122387486678, 11), (0.0350591549882751, 17), (0.0348547254820268, 6), (0.033575540680913, 0)]
85	Duvernet_Retraite	[(0.1794437015897209, 22), (0.06405959382128, 29), (0.0594917271100181, 5), (0.0530298355466037, 14), (0.0518801129640541, 15), (0.0509132018384961, 27), (0.0410737599631845, 11), (0.0407693417742369, 2), (0.0400394041245439, 12), (0.0315976615655165, 13)]
86	Falconet_Debut	[(0.075136450263481, 20), (0.0739832398257655, 24), (0.0738065196517555, 11), (0.0715304890894814, 5), (0.0714443641259063, 27), (0.0567167344345146, 15), (0.0546626245068037, 4), (0.0527782043542849, 29), (0.0490445119687816, 3), (0.0472075093027235, 13)]
87	Fievee_Dot	[(0.0891419998449545, 29), (0.0646344103531745, 11), (0.0640753602526645, 25), (0.060652286328258, 14), (0.0598118173748756, 4), (0.058894710413731, 20), (0.057065103070833, 0), (0.0562895389542594, 3), (0.0484127944929556, 24), (0.0473873554967895, 9)]
88	Florian_Estelle	[(0.1602234427308183, 27), (0.0950754464124647, 29), (0.0856757704325615, 20), (0.0841538903620977, 9), (0.0765870100633792, 26), (0.0608659831387096, 3), (0.046079000976824, 19), (0.0428913646866413, 28), (0.0388353437593736, 14), (0.0364185435615959, 23)]
89	Florian_Galatee	[(0.1696364332543225, 27), (0.0838593886990686, 20), (0.0795844311474261, 26), (0.0752612500493045, 29), (0.0721646296606374, 9), (0.0718651628769153, 3), (0.054165428975843, 14), (0.0473563082962386, 5), (0.0458087500450733, 28), (0.0335505817943407, 23)]
90	Florian_Numa	[(0.1797358735653169, 19), (0.0943772807064444, 28), (0.0920516169028675, 9), (0.0759967423355887, 20), (0.0585602056451646, 27), (0.0552715162095955, 29), (0.0496746826971399, 3), (0.049079922598024, 26), (0.0485479716022644, 14), (0.0369502204123291, 4)]
91	Fourqueux_Zely	[(0.0893425247728213, 3), (0.0862715413057812, 24), (0.0811081180419156, 15), (0.0775232473159412, 11), (0.0692780752971387, 4), (0.0590572784768285, 29), (0.0588533377713491, 20), (0.0491698693148659, 8), (0.0401546907434004, 25), (0.0370915770460209, 6)]
