	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
beaucoup	0.0	0.004031265386509109	0.010730752645371015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003100300715863427	0.0	0.0	0.0	0.005120867535205964	0.008217525862011837	0.0	0.0	0.0	0.0	0.0041849212057804225	0.0	0.0	0.0	0.0035613313433560238	0.0	0.0	0.0	0.0	0.0	0.0
peine	0.0	0.003920482520925653	0.005854645570040137	0.004101388358170934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01286713632125856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004330647769294583	0.0	0.0	0.0	0.0	0.0	0.0037441094829255696	0.0031024476723280066
exemple	0.0	0.0038897095027080257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
éducation	0.0	0.0038650910881339244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
autant	0.0	0.0038404726735598227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008095489118156487	0.0	0.0038441542860570676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fort	0.0	0.0038404726735598227	0.006385378312933294	0.0	0.0	0.005058251699149914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007145328259307555	0.0	0.0	0.0	0.0	0.013101652120320483	0.004529003619203775	0.0	0.0	0.0	0.0	0.0	0.002733826618393692	0.0	0.0	0.0	0.003637143820431349	0.003055804816530449	0.0	0.0	0.0
passer	0.0	0.0036804529788281633	0.006609281188841344	0.0	0.0	0.011077707562154461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00824262331520162	0.0	0.01117839243256188	0.0	0.005785403288335753	0.003944132290896003	0.0	0.0	0.003827428657029436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
juger	0.0	0.0036250615460364354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vivre	0.0	0.0036004431314623337	0.0	0.0	0.004544672060595627	0.0	0.0	0.0043155016236540765	0.0057915675629553	0.0	0.0	0.006381587550673467	0.0	0.0	0.0	0.012058309613924168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004468275245755138	0.0	0.0	0.0	0.0	0.0	0.0	0.0032498241699609534	0.0	0.0	0.0
croire	0.0	0.0	0.011510266361495339	0.0	0.020760888276811842	0.0	0.0	0.0	0.0	0.010601827380502906	0.0	0.0	0.004154771405300008	0.00581577137139641	0.0	0.005032013484561289	0.0	0.0	0.022479102342043828	0.021829459830215312	0.004548999220171562	0.00662339163900038	0.0	0.0	0.0	0.0	0.0	0.0	0.0035188623154114034	0.0	0.0	0.0	0.0	0.0	0.011703168510574246
aimer	0.0	0.0	0.01030782499087803	0.005489746529104573	0.0	0.0	0.0	0.0	0.0	0.0066676734878803896	0.0	0.0	0.0	0.0	0.0	0.0	0.008307056648907253	0.0	0.005384441599518036	0.013174549527160911	0.0	0.0	0.0	0.0	0.0	0.009210905053661745	0.0	0.0	0.004938541249560142	0.0	0.0	0.0	0.0	0.008056290749467433	0.02918056914444361
moment	0.0	0.0	0.010034165920323747	0.0	0.005525908073678774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005016366394336961	0.008421676555756562	0.0	0.0	0.0	0.0	0.003884145487992642	0.0	0.0	0.0045314957681072575	0.0	0.0	0.0	0.012457642609074676	0.0	0.0	0.0	0.0	0.0	0.0	0.0035874664458995006
ange	0.0	0.0	0.009470262380999768	0.0	0.0	0.0	0.0	0.0052982396171594595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plaisir	0.0	0.0	0.008674163266660033	0.004598140364284804	0.0	0.0	0.0	0.008524183900188002	0.0	0.004160688665710187	0.0	0.0	0.0063020889038808035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023142398947325137	0.0	0.0	0.010550519942242122	0.0	0.0	0.0	0.0	0.0	0.0
monde	0.0	0.0	0.007380502205857962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004544960313145591	0.0	0.0	0.009410392519400651	0.0	0.007432733759476735	0.0	0.0	0.0	0.0	0.0	0.0	0.010392777838447817	0.0	0.0	0.006790677370067664	0.0	0.0	0.0
entendre	0.0	0.0	0.007280989816565496	0.0	0.019859987375910944	0.0	0.0	0.0	0.0	0.0	0.0	0.005361579704459265	0.0	0.0	0.0	0.0	0.0	0.012281692068216417	0.0	0.005447424402075588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006608456011585889	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chère	0.0	0.0	0.007231233621919262	0.003935804356132977	0.0	0.0	0.0	0.0	0.0	0.007649324171260289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004533664639595458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
amitié	0.0	0.0	0.00719806282548844	0.006381352693924341	0.0	0.0	0.0	0.0	0.0	0.004674167484708903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006443223535117868
heureux	0.0	0.0	0.007181477427273029	0.006317666539294357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031402187508316258	0.006192772423331255	0.003863578703200319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01168633578683334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006589565406454095
occuper	0.0	0.0	0.007164892029057617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435173395251292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cependant	0.0	0.0	0.007015623445118917	0.0	0.004550410282894359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005867951140325199	0.005637089952643505	0.0	0.004242144335539932	0.0	0.0	0.006018675891303913	0.0	0.0	0.005093251441839562	0.0034438414089234728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
souvent	0.0	0.0	0.0066922081799183995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005818256828412993	0.0	0.0	0.0	0.0	0.0	0.0
esprit	0.0	0.0	0.005780011278070787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011068045964462156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006524288522207357	0.0	0.007295333682870197	0.0	0.0	0.0	0.0	0.011612245640857631	0.005951304976570213	0.0	0.0	0.0	0.0	0.0
idée	0.0	0.0	0.005755133180747669	0.0037829575850210164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037088636192484374	0.0	0.0	0.0	0.0	0.012201333233465658	0.0	0.0	0.0	0.0	0.0	0.005993019731078883	0.0	0.0	0.0	0.0	0.0
aujourd	0.0	0.0	0.005348790924470097	0.0	0.0	0.0	0.0	0.0	0.0	0.004462735029827078	0.0028932499931762974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hui	0.0	0.0	0.005348790924470097	0.0	0.0	0.0	0.0	0.0	0.0	0.004311711847768632	0.0030706662663427683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maison	0.0	0.0	0.005290742030716157	0.0	0.0	0.01417946567955771	0.0	0.0	0.008287381208869737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007176253126019354	0.006790852021005457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foi|fois	0.0	0.0	0.004975619464623346	0.0	0.007264589430194526	0.0	0.0	0.005832336352760212	0.0	0.004538246620856301	0.0	0.0	0.005841361777748525	0.0	0.0042446177182851215	0.004680081253125714	0.0	0.0	0.004160704872354846	0.0	0.0	0.0	0.0	0.004059621002172122	0.0	0.0	0.003029375442003821	0.005300825353974213	0.0	0.0	0.0	0.0	0.0	0.0	0.00383415702900914
campagne	0.0	0.0	0.004842936278900057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
personne	0.0	0.0	0.004768301986930706	0.0038975926633549865	0.0	0.00534456783306406	0.0	0.0	0.0	0.005852148304764782	0.0	0.0	0.0	0.0	0.0	0.0	0.004168025805516291	0.0	0.0	0.004572655519990457	0.0	0.0	0.0	0.0038498988839787284	0.004620850498049217	0.0	0.0	0.0	0.005781854804460461	0.0	0.0	0.0	0.0	0.0	0.0
paraître	0.0	0.0	0.004710253093176767	0.0053241625270666155	0.013582372181098295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035835856382887736	0.011032457263348144	0.0	0.007178420747435564	0.0	0.0	0.011662047786682646	0.01305608230345038	0.0	0.0	0.0	0.0	0.0	0.008755708578959735	0.0	0.0	0.0	0.0
chercher	0.0	0.0	0.004710253093176767	0.0	0.005789866299420439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004161444280483814	0.0	0.0	0.004499585812184652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
st	0.0	0.0	0.00468537499585365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quelquefois	0.0	0.0	0.004627326102099712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035613313433560238	0.0	0.0	0.0	0.0	0.0	0.0
assez	0.0	0.0	0.0044614721199456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003353114937328685	0.0	0.0	0.0	0.0038218239325250396	0.008992889189314566	0.0051188738477534945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00424083579046995	0.0	0.0	0.0	0.0	0.0039635917629591375	0.0
intérêt	0.0	0.0	0.004436594022622483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004888924436623943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
milord	0.0	0.0	0.0	0.024990447076805502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
miss	0.0	0.0	0.0	0.012979238313590625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
comte	0.0	0.0	0.0	0.012469749076550758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044548527024509676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033007243671122396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cœur	0.0	0.0	0.0	0.011539931218953	0.0	0.0	0.0	0.0	0.0	0.005089481235369629	0.0	0.006067738982607558	0.0	0.0	0.0	0.0	0.0041390308433909605	0.0	0.0	0.0	0.0	0.0	0.0	0.015886450453149577	0.0	0.01295283523171183	0.0	0.007128696165689459	0.004944608253552231	0.0	0.0	0.0	0.0	0.00800464786004777	0.03125026132477024
lady	0.0	0.0	0.0	0.007464017322634059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
désir	0.0	0.0	0.0	0.006725257928926251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362822611829169	0.0	0.0	0.0	0.0	0.0	0.009865200692823255	0.0	0.0	0.0	0.0	0.0	0.0	0.006126896665158929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mylord	0.0	0.0	0.0	0.006292192077442364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005887289393841586	0.0
tendre	0.0	0.0	0.0	0.006266717615590371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004396674406411505	0.0	0.007640116781117644	0.0	0.006116336946893322	0.0	0.0	0.0	0.0	0.0	0.0	0.006192351755684337
lettre	0.0	0.0	0.0	0.0062412431537383775	0.0	0.0	0.0	0.0	0.0	0.055644491429434416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004871093717334404
aimable	0.0	0.0	0.0	0.005158578525028659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004013322916238332	0.0	0.0	0.005490638612840207	0.0	0.0	0.0	0.0	0.0	0.0
fortune	0.0	0.0	0.0	0.0047255126735447715	0.0	0.0	0.0	0.0	0.013769638533656153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005383771221999871	0.0
cher	0.0	0.0	0.0	0.004394344669468858	0.0	0.0	0.0	0.0	0.0	0.02020690175942007	0.0	0.0	0.0	0.0	0.007318306410836416	0.0	0.013526149831466782	0.0	0.0	0.0	0.0	0.0031712997373767406	0.0	0.0	0.010375117155997298	0.0	0.0	0.005525794069262243	0.0	0.0	0.0	0.0	0.0	0.0058356465044219225	0.005661339822550028
engager	0.0	0.0	0.0	0.004279709591134887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004838935434204475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
assurer	0.0	0.0	0.0	0.004241497898356897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041790806022675014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pourquoi	0.0	0.0	0.0	0.004139600050948924	0.0051816147357548635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004406979595353122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recevoir	0.0	0.0	0.0	0.00403770220354095	0.0	0.005296848477411702	0.0	0.0	0.0	0.011817563996073397	0.0	0.0	0.0039161805721243635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003465013815249048	0.0	0.0031822838335621964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bonté	0.0	0.0	0.0	0.003910329894280983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030556794344515467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
marquis	0.0	0.0	0.0	0.003910329894280983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01733773318785427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
permettre	0.0	0.0	0.0	0.0037320086613170295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004343998617818622	0.0	0.0	0.0	0.0	0.0	0.004123051434595979	0.0	0.0037341784807342383	0.0031382653651123994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triste	0.0	0.0	0.0	0.003719271430391033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053530744676253215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cacher	0.0	0.0	0.0	0.0036173735829830595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
douceur	0.0	0.0	0.0	0.0035664246592790726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mouvement	0.0	0.0	0.0	0.003477264042797096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006606246723091903	0.0	0.0	0.0	0.0054625216180874845	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sentiment	0.0	0.0	0.0	0.0034645268118710993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007078846298667068	0.0	0.0	0.0	0.0	0.014613137592689686	0.0	0.0	0.0	0.0	0.004556319998058559	0.0	0.0	0.0	0.0	0.006507004066877542	0.011280867681861134
écrire	0.0	0.0	0.0	0.0034517895809451026	0.0	0.0	0.0	0.0	0.0	0.03238692139243374	0.006154979938313727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
objet	0.0	0.0	0.0	0.003426315119093109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009969290689835967	0.0	0.0	0.0	0.0	0.0	0.0032189885562523466	0.0	0.0	0.0	0.003460073591117423	0.0
désirer	0.0	0.0	0.0	0.0034135778881671124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003356726204678026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conduite	0.0	0.0	0.0	0.003337154502611132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003504229069604687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003913217574897165	0.0	0.0	0.0	0.0	0.0	0.0
long	0.0	0.0	0.0	0.0032862055789071457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007551107351679087	0.0	0.0	0.003991264402439943	0.0	0.0	0.0	0.0	0.004007190472623773	0.0031604873689487565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jouir	0.0	0.0	0.0	0.0032097821933511654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037434078998247592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006348945269131132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
comment	0.0	0.0	0.0	0.0031970449624251687	0.006116944970448155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004617186044654975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004665449286988463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fille	0.0	0.0	0.0	0.003171570500573175	0.0	0.0	0.0	0.017689283883096908	0.0	0.0	0.0	0.0	0.010341678527647741	0.0	0.0	0.0	0.05766373092675148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062487896197792265	0.0
répondre	0.0	0.0	0.0	0.0	0.027245079474378837	0.005290031426604222	0.0	0.0	0.0	0.0	0.0	0.0	0.0034389989057730754	0.0	0.0	0.0	0.0	0.0	0.0	0.007462043645665587	0.0	0.0	0.0	0.0	0.00579785958717496	0.0	0.0	0.006102276402187821	0.0	0.0	0.0	0.005723570926199888	0.0	0.0	0.0
demander	0.0	0.0	0.0	0.0	0.0206805531646296	0.008466777102889747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048131637128049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005891368231605292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mot	0.0	0.0	0.0	0.0	0.01505135708957365	0.0	0.0	0.0	0.0	0.004273956052254021	0.0032890247563938093	0.0	0.0	0.0	0.0038720493919152674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011199223857932256	0.0	0.0	0.0	0.0	0.0	0.005164288941966303	0.0
reprendre	0.0	0.0	0.0	0.0	0.013662707293280542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00550470325220399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regarder	0.0	0.0	0.0	0.0	0.01028289435932748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004668188902178246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007452088693916003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
œil	0.0	0.0	0.0	0.0	0.010162391691054111	0.0	0.0	0.0	0.0	0.0	0.0	0.011037007976984438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013504606396524605	0.005645284334880882	0.009432953657633948	0.0	0.019980034026518188	0.0	0.0	0.014507708497226168	0.0	0.0	0.007888451358853528	0.0
air	0.0	0.0	0.0	0.0	0.009146726344178574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006023976619813515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01208635151564687	0.0	0.005552122626283121	0.0	0.0
oser	0.0	0.0	0.0	0.0	0.007448212543753945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005681767422746724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005456461202679311
sortir	0.0	0.0	0.0	0.0	0.006857175646984564	0.008166826867360642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011092865329022768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parole	0.0	0.0	0.0	0.0	0.006839960980088369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007381785970388493	0.0	0.0	0.0	0.0	0.0	0.0	0.0
attendre	0.0	0.0	0.0	0.0	0.006616170310437827	0.007771437920526821	0.0	0.0	0.0	0.004349467643283244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459898822259103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ajouter	0.0	0.0	0.0	0.0	0.006587479198944167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034942312691207933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interrompre	0.0	0.0	0.0	0.0	0.006357950306994893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
apercevoir	0.0	0.0	0.0	0.0	0.006174327193435474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005353996681548383	0.0	0.0	0.0	0.0	0.0	0.005003370534042394	0.0035528237319906713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004915749767124424	0.0	0.0
écouter	0.0	0.0	0.0	0.0	0.005967751190681127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
