	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
10	Arnaud_Batilde	Arnaud	1770s	M	heterodiegetic	0.019330078584195033	0.010341484068955218	0.02198164630558723	0.00048690587674880625	0.0097418582920298	0.02124713168152413	0.005431526860950513	0.0006611220618906876	0.002280388313936856	0.005580328248711125	0.0022314081784937188	0.00026709169475255633	0.0025245203491997253	0.060628898243919045	0.06773947369158456	9.128735512939347e-05	0.001584226021849075	0.0013999827870095562	0.01603177674725556	0.0023875081802258507	0.028793296894930487	0.15519642792448446	0.0015815795861432438	0.005289947535582682	0.00637245397106413	0.0010534641649240872	0.0023805824621937746	0.025220078782558816	0.001649933754923125	0.0005695845498043188	0.1570635835059202	0.0030741483049148686	0.004436135677691943	0.00465415832670573	0.01437035667041438	0.006166583532486044	0.00585359967819502	0.0013892547638819316	0.016982201701879196	0.005096660214942763	0.0029945121902060687	0.004250542976359719	0.007894314657266843	0.04714167598464061	0.0009957575075323	0.06298323642950612	0.0011809358678235872	0.0032911399854424067	0.0021933882150817255	0.011095747742438575	0.010296018157538694	0.043182852794002434	0.014599496360679951	0.03413997403262909	0.0071064888625733185	0.00135235284493505	0.0013664291118534813	0.0016840169444059003	0.04211874662027563	0.0009696971672160126
11	Arnaud_Clary	Arnaud	1770s	M	mixed	0.023696171436754735	0.04162298124025366	0.03148838035503285	0.00011295913244032145	0.005759132391553436	0.03003106720846347	0.007353653563329328	0.001432996414615357	0.00255199226603125	0.01204328084981043	0.0039424255046662145	0.00025466709217215005	0.013161470516451957	0.03853048262477245	0.0638969790960447	8.704083930587062e-05	0.012501447247037114	0.001269336089682543	0.009201639095785401	0.0055835154237064925	0.0215300656034361	0.13205900748542657	0.00956438668009002	0.019561210151843523	0.006482398448521579	0.009171488995525235	0.0018414255197993002	0.007573673115033278	0.006153753823503692	0.0045218376070146355	0.052327518264963166	0.003973059133366814	0.0042488416712000215	0.006155374259476958	0.018876335724364316	0.0065119265491183	0.015340681143048734	0.0047424717885517	0.033632639804772324	0.009796885625949228	0.004436521873034086	0.005145887963877864	0.025278899998591398	0.061516595967021685	0.007275090228761043	0.0025938731558936565	0.007743376720427692	0.0016778134982681928	0.00051318484384685	0.00013557939759554287	0.011162881282247622	0.03322543291319713	0.01318571825521754	0.0680677571190803	0.005588911742633629	0.0016226581080808643	0.0023320470210987285	0.003149513772693236	0.06401804822493554	0.0027436081305792855
12	Arnaud_Epoux	Arnaud	1700s	M	autodiegetic	0.029439163512872627	0.025563190445005504	0.024820145822041985	0.00018637897179539872	0.0026990176669706776	0.02050930869154371	0.01232434354684044	0.0013652593298757022	0.0038918843370715603	0.013815217852331753	0.0025105222321001575	0.0008933431155061012	0.009290188889383863	0.02949682520245841	0.032073232082942556	0.0003585534997479533	0.011111411897509142	0.004377467664349024	0.032500939419097936	0.0020213761894843332	0.040075350758945784	0.20499356780807954	0.001637655413514626	0.008252110491267171	0.002242592999096243	0.0007425924304289821	0.0007997605045792908	0.03296753950783096	0.006319108026895433	0.0023396008331888164	0.13103228864947558	0.0045579539476247434	0.004087383168241674	0.01129865875737006	0.01882453304717506	0.020555700013650695	0.0105504315795035	0.00591130161530026	0.04939418685971034	0.004564029528184074	0.00226385252745463	0.009485703010719352	0.009484236811854075	0.015299017303686213	0.0011308432006983883	0.001282458159892905	0.004981743372055648	0.005335660973547177	0.002244292116310132	0.0004175864733829585	0.008629755707639972	0.030879612563296632	0.01617662421592074	0.022824893355546962	0.004810464460717848	0.0006026193521986405	0.0006751670668138701	0.0018755726866004846	0.03942885661011215	0.0017769237225567932
13	Arnaud_Fanny	Arnaud	1770s	M	autodiegetic	0.03867197507513207	0.06242381171229886	0.020838772323423436	0.0005654860709847001	0.0026758782478406165	0.010177830749445463	0.009525565987288744	0.0006329904004148668	0.004550317070554439	0.009635743571415785	0.0032183210895066327	0.00115971158505485	0.014160080893992406	0.0259308013202864	0.016737978271796822	8.70124273930284e-05	0.010192323741957818	0.0034596333617759887	0.03485588614008181	0.0012409138284923385	0.015493462777871404	0.12331091839197701	0.014194804730263019	0.01102008632690226	0.0022463918778754723	0.00439528877548469	0.0016179770906395222	0.011806831755803097	0.002313424680476761	0.00035411926028414446	0.06221751019542116	0.004511126148423522	0.004358452720044234	0.008016441061286307	0.027764137035618128	0.023884413264300568	0.007274730008018395	0.006997557154560212	0.01826393052976514	0.007910686087918927	0.007021144796676306	0.016597131817620767	0.02838134503362233	0.10796752094704329	0.001836591723596289	0.0012943270533042276	0.006523449868101878	0.003949807592510121	0.00015080433533135555	0.000729048717139239	0.014145918676127637	0.035994838298706526	0.011576743810832492	0.052573955514673344	0.003057792793727456	0.0032989371779510446	0.00126631031160425	0.0029829813603567453	0.07052969686813335	0.0014283295608674
14	Arnaud_Julie	Arnaud	1770s	M	heterodiegetic	0.02910531326093296	0.018552915004466885	0.01863294003302608	0.00011137329500022941	0.0026409114989457004	0.019296879328438814	0.005779781940544458	0.0036414588254655	0.0027729238830361946	0.013911254474062306	0.007782634614695018	0.010327297970051082	0.003341388297751794	0.028704026469999828	0.02940606925101529	8.581886974214613e-05	0.015195768772635428	0.02394345305282651	0.008299386773357429	0.0014333273109434705	0.025781886116885016	0.1614170407819718	0.0021862061205067357	0.007919298524928058	0.015231194041913107	0.0006528505993421	0.00028433023888885294	0.013763804796333932	0.0077226890634098004	0.000979970461483441	0.02987444517640738	0.002198513034631765	0.017796688524800985	0.01742600039927764	0.024911226836502855	0.017398941907952957	0.016954700050651726	0.0071576309125054895	0.03801980675300587	0.018745663769977758	0.006839559126396595	0.05281149574266616	0.017706049454704276	0.009276422300156694	0.006468124188388677	0.0074207380159103465	0.006314308022518705	0.005320897364092042	0.0026110379793807354	0.0021441725274552116	0.006483138471022841	0.045375098469659196	0.014089169450717766	0.09191460986908974	0.006400030526129676	0.0006381436657623353	0.00023899091005270001	0.0005861239447853648	0.04532707106814154	0.002647007864652153
15	Arnaud_Lucie	Arnaud	1770s	M	heterodiegetic	0.02851839243571774	0.004014672984379031	0.007261840748832238	0.0003175451207436308	0.0015910374014169617	0.009119001610919702	0.0050789110879477005	0.02680432522672125	0.0006116770399979846	0.007552630970189501	0.0029189313481720078	0.0008683122413234152	0.002086700893259146	0.020035754345033754	0.024266719639844024	8.715744710474179e-05	0.005812310737939599	0.036960411508065	0.02334516291520876	0.0005630931741972153	0.02231793830532809	0.28080702629473925	0.00033806631255560763	0.0030254072373071083	0.005615936654375916	0.00020220022793606153	0.0013593554096538616	0.02905737095627893	0.0006737231404642539	0.0002072081318881846	0.192682085421859	0.0011809514466679999	0.0014994537810152772	0.0018591000510394006	0.007492480515992185	0.005838555599841247	0.00928346055089873	0.0023894039280634156	0.03579818337900204	0.0024553017240816536	0.0026095817145526693	0.013090385643923454	0.007597822344345547	0.02279144601740992	0.0026537524487732075	0.0004999217344882308	0.0013086783731163767	0.004922679388539685	0.00015105567415603846	0.00013576103204725385	0.008450648224847352	0.0123088333024796	0.022872138756015754	0.01970109169270238	0.001736866579432585	0.0007569723677136307	0.0010372303710985077	0.000905927371623977	0.06369319665115891	0.0008782123655704387
16	Arnaud_Matinees	Arnaud	1790s	M	heterodiegetic	0.008765424205813027	0.009241851580061732	0.02769466247417162	0.0002479236098635182	0.002361687984220116	0.015392574787913641	0.013704291715878367	0.0005139523219689704	0.002352898048781457	0.007371749484011353	0.002889584503882939	0.0006716853961453103	0.003946076372760664	0.022975472835848228	0.06848371686991024	0.00047801581648697453	0.008413531184500405	0.002066197544955907	0.04350226756624003	0.0015700954968838976	0.04607437145626463	0.09502758831596717	0.0027598384832287397	0.005685232981429838	0.0029271945272419937	0.0010450696046499467	0.0014977079579926742	0.014933078236604138	0.006481365034966501	0.0007168875171785013	0.06956066039993997	0.003449450047097211	0.007486263653015278	0.005320153982618773	0.0090347476121177	0.017790795783127866	0.014811935733007648	0.007516632418966908	0.04729967973159832	0.007218899926812197	0.004884141612711602	0.018547082460444078	0.0047214431882934985	0.21285827853899736	0.0023024456097722936	0.0011692717941445621	0.008034091347682513	0.004795045004823928	0.0005477007391011233	0.00020856073901178574	0.01698815614435093	0.0163248932916915	0.025982565678095444	0.02345560818707185	0.0019926109429245125	0.0010486723028279219	0.0019352595455917807	0.0016192066740646192	0.039595719253986146	0.003708033740285331
17	Arnaud_Nancy	Arnaud	1770s	M	heterodiegetic	0.028519760081674554	0.03770354582878777	0.01493387424003412	0.0018253589049353558	0.0036649087648485392	0.030297482739441464	0.011667320516993611	0.003052172500010678	0.008012105397884573	0.01386746146183573	0.0036800177513039278	0.0003985408541593055	0.0032115571073495826	0.04337298589379374	0.015206311871421789	8.901271172056391e-05	0.009655502477381039	0.0031318054635650055	0.032073253332295264	0.0016535711375119607	0.041031156985677025	0.12582477237489872	0.0021604921856747334	0.008854153545570285	0.0016513267902892829	0.0006718787715831944	0.009776746725861183	0.014725482450750695	0.003068529591187389	0.002470970591248006	0.06086379032828185	0.001686631381131589	0.0071628016230460044	0.014536890577488712	0.015604577863770107	0.011630240697085176	0.015119336040149253	0.008209144045908176	0.024003784060068242	0.01116962859186005	0.007437246169037505	0.055695149909781	0.029231697434994115	0.0658072243011441	0.002573579494310795	0.005221862866260083	0.0027908913989369614	0.0025678522892819554	0.001001178859846928	0.0002862981429759111	0.015653027690606135	0.027503702960665795	0.03806824815415197	0.03495785720416502	0.0014934130441769447	0.001049743908738339	0.0008003027734776002	0.0015759159015449281	0.05888554502794875	0.0011603782094741111
18	Arnaud_Sargines	Arnaud	1770s	M	heterodiegetic	0.03442926983642057	0.0046750742120812774	0.017698913286126484	0.00010890068642624412	0.02226688463941648	0.019806734766607156	0.007887784929793518	0.008474434002099185	0.013899063428536869	0.008730015115552424	0.002666588278403768	0.00724730483335769	0.007686544078043628	0.02770302000858267	0.03844171215614255	0.0010421557909186775	0.004660271323321686	0.005329398695887882	0.009417995402165756	0.0034970753530083405	0.03075113915662251	0.04144692083331667	0.0014731178371635047	0.005498975277247391	0.008320635475223504	0.007322886226352801	0.09359073137429254	0.0071810105886541764	0.0028660694533082553	0.0035784587116471822	0.05921874149741471	0.002011033133976523	0.029167693498700912	0.021945382627790295	0.03692536553277069	0.013998277754922517	0.006185306204096241	0.0039641724015629315	0.04281440130145027	0.010387901174954294	0.004042919360527344	0.009044415511980418	0.001733494194130822	0.09685280359022377	0.00852530461614464	0.01378666394742973	0.002049914749532691	0.005367300625574282	0.0003633601748722091	0.03458015326785003	0.009938118732636595	0.04596040977324573	0.007412372137756405	0.01980985701211674	0.0032574039361346783	0.001711090772507718	0.01579674633773529	0.0007426382800650726	0.04284988045936225	0.0018577916358099458
19	Arnaud_Selicourt	Arnaud	1770s	M	heterodiegetic	0.001615700471029542	0.008546877308746988	0.029617687507614766	0.00011977701504761053	0.0012645567587203368	0.01970210031179266	0.011085187492605926	0.05902307529077774	0.003995375573653116	0.0081778623427962	0.0012039617587120157	0.0017766769097231473	0.000664392724490237	0.05928004135366446	0.03887990474940332	0.000381520860478437	0.01827037302595703	0.0008448304370749422	0.018525899476248813	0.0011023151053609632	0.04289614996252146	0.11783237285918267	0.0008184088596588261	0.0052272021865104054	0.007870291601340625	0.0007764099008148841	0.0008689591566199737	0.02835934071337095	0.005383306065200147	0.0010162301371783422	0.21424438943384067	0.001874047125698742	0.005691451778331953	0.00497020509857799	0.003462926499878569	0.011779455088286667	0.00836169880965198	0.006490822671660337	0.03946808734095053	0.011557997836182554	0.008389815465330536	0.010901226767323718	0.0014911725415482212	0.009760256848404902	0.0009020685561241999	0.0006329884658313528	0.0015770286706159313	0.005541310302745437	0.00015995865739607893	0.00014376257319901052	0.022590293228369706	0.009657863115661709	0.01644359327310757	0.030272896923092447	0.009104903402513118	0.0028621494001687528	0.00129735067756	0.011686803179317884	0.05269268962723017	0.0008639987250998422
20	Arnaud_Sidney	Arnaud	1770s	M	autodiegetic	0.04971521287806272	0.026889519521526198	0.02012380218406482	0.0016543060050149998	0.011701315165494877	0.006213089167644194	0.008662732233373441	0.00045632219094135555	0.0035911860291993783	0.010542069060418524	0.007451940348956443	0.0006861193646456	0.0031007035256264506	0.012102985804106993	0.09831091813959311	0.0005371706486796237	0.008609609822999775	0.006244836198301933	0.009783841819076634	0.012334201276974915	0.026582461330605878	0.17460798199441518	0.010402082145270612	0.007974670625852318	0.0054834850717868895	0.0016575898706701498	0.005100768020586278	0.019691410629833112	0.007002232388072218	0.0013641518374206336	0.0627776699516367	0.0029979247989978548	0.012181559818986215	0.011001373846602243	0.0073004118219681825	0.008768108276550522	0.006402137896623205	0.013957089846340916	0.034636269505246585	0.010259515818147494	0.02397870790632295	0.009150803152772129	0.01048672349887485	0.027026249181885998	0.0017477736644264613	0.010914714068663633	0.0063612895260925445	0.0046525246299829	0.008883426269899495	0.0002789438092714221	0.008860069433060369	0.043398433168661536	0.004865154551258617	0.026209131956976727	0.009469581400056166	0.0007844793872820942	0.0006746235561366391	0.006432833634165562	0.06669440164905899	0.0002693586748329445
21	Arnaud_Zenothemis	Arnaud	1770s	M	heterodiegetic	0.03133554417362996	0.06782900393076724	0.01880682490021063	0.00011079952879773941	0.018999942678719694	0.01811329193228068	0.005049942453147937	0.00029471924862114736	0.0009784864791848263	0.007052193924041575	0.003930780397371159	0.0003871199256367211	0.0012872787048656634	0.023377361389136785	0.052710412590173485	8.53767532815161e-05	0.0016125243887902632	0.001760253292955442	0.02312031816224501	0.004800828155919537	0.023417835449704726	0.14083944305343576	0.00695916011622325	0.004450181959299842	0.0059207431941785	0.0004558950520587841	0.007578081009541426	0.01548949502961118	0.006076869764477469	0.0017873641559520788	0.05754965486225626	0.002311317735711406	0.013645672440957542	0.004155819889888737	0.01044065597212418	0.01024800012809918	0.009966862270769499	0.028655435796250364	0.022033514179314328	0.011372176528181096	0.010686140415622398	0.018217486796426235	0.004765129058105435	0.0827505595172526	0.0009006181478474367	0.03053550887534619	0.004620126676772905	0.0029431014014659265	0.0009189698077393265	0.0001329873295211789	0.0070701166001626466	0.03305122080329081	0.02287329240895131	0.06587239512828583	0.006822294913617764	0.000693590185286184	0.0006163518253816315	0.0005380975463682948	0.039380505222173276	0.0016143257425671367
22	BarbeMarbois_Parisienne	BarbeMarbois	1760s	M	heterodiegetic	0.0024809512977600856	0.01010709533276846	0.043698983452401544	0.00020819325599680664	0.0057942661242798565	0.02577011678071983	0.02125372098467266	0.02795060275070667	0.006448739000146604	0.008644418601601792	0.009207751587054286	0.006869499383904917	0.006368564906302462	0.02773718976895735	0.007443648920800265	0.0003829011951364583	0.014694081663362198	0.0033236216238438365	0.0077467816439571345	0.021792525290281792	0.05742562026980103	0.006328920859894292	0.021418274630471027	0.011694939757997864	0.00950390317531708	0.01752106699631935	0.00203055270017598	0.02157316853887965	0.0055309417886498895	0.015801857943175537	0.04440217145920351	0.004657001423916355	0.010653397780773606	0.016986875888008696	0.06628923022917964	0.039939177323140305	0.03532758576367285	0.00772563990969472	0.03497374250892622	0.07560958356167687	0.027797828738866617	0.08005796266365249	0.00529560839768938	0.00021174998175587666	0.02066433087967456	0.0015915631765586362	0.0033965948216202802	0.0014108788792870962	0.0004253934402513366	0.0005901242567061401	0.014780951407211468	0.01572803768779987	0.018818277178198627	0.010457831066074232	0.0018761408556919467	0.0021544374939041536	0.006632355273484555	0.0048756779130653275	0.017653414409339194	0.002263535405635757
