	filename	id	author	decade	gender	narration
276	Arnaud_Anne_009.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
277	Arnaud_Anne_010.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
278	Arnaud_Anne_011.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
279	Arnaud_Anne_012.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
280	Arnaud_Anne_013.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
281	Arnaud_Anne_014.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
282	Arnaud_Anne_015.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
283	Arnaud_Anne_016.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
284	Arnaud_Anne_017.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
285	Arnaud_Anne_018.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
286	Arnaud_Bal_000.txt	Arnaud_Bal	Arnaud	1750s	M	homodiegetic
287	Arnaud_Bal_001.txt	Arnaud_Bal	Arnaud	1750s	M	homodiegetic
288	Arnaud_Bal_002.txt	Arnaud_Bal	Arnaud	1750s	M	homodiegetic
289	Arnaud_Bal_003.txt	Arnaud_Bal	Arnaud	1750s	M	homodiegetic
290	Arnaud_Bal_004.txt	Arnaud_Bal	Arnaud	1750s	M	homodiegetic
