	id	Ranked topics
81	Duvernet_Guillaume	[(0.1360539481824191, 29), (0.0782450122797541, 25), (0.069608913094285, 23), (0.0686881933875897, 17), (0.0645496166350668, 28), (0.0532390507465058, 27), (0.052387970695819, 26), (0.0478746792408268, 6), (0.0427847213061952, 0), (0.0358320864299518, 20)]
82	Duvernet_Retraite	[(0.1662336136084113, 23), (0.0823439315504913, 7), (0.0772628486348616, 11), (0.0573736411121292, 8), (0.0536590015143426, 28), (0.0456048635275127, 26), (0.0429381796106836, 10), (0.0403806980630178, 4), (0.0403407989268545, 22), (0.0359342958450698, 5)]
83	Falconet_Debut	[(0.1111671336402706, 10), (0.0946717989455588, 7), (0.0883026367959391, 22), (0.0797780842962777, 28), (0.0784377684366984, 17), (0.0464861057133133, 4), (0.044202291615284, 27), (0.041387298309575, 25), (0.040121390664025, 8), (0.036318744204212, 2)]
84	Fievee_Dot	[(0.0902523284726387, 11), (0.0856924321682524, 5), (0.0824480825254199, 22), (0.0822504710608287, 2), (0.0706565277183032, 28), (0.0610236104984904, 16), (0.0599902737470879, 15), (0.0538261774976802, 27), (0.0502237394853485, 17), (0.0476447980813986, 14)]
85	Florian_Estelle	[(0.1653138175222041, 3), (0.1099318155063835, 14), (0.089644800316281, 11), (0.0786897120701276, 10), (0.0626007750034489, 17), (0.0607064035032414, 2), (0.0566828114109771, 12), (0.0486958409275872, 5), (0.0420382964687192, 7), (0.0379177385150063, 19)]
86	Florian_Galatee	[(0.1708932110730102, 3), (0.1069153837696545, 14), (0.0726444341163416, 11), (0.0690981376298214, 17), (0.0660016569349151, 2), (0.061216994899802, 10), (0.0555727038456521, 4), (0.0521929212591687, 19), (0.0453212493404498, 7), (0.0433316037562892, 8)]
87	Florian_Numa	[(0.1842393612372165, 12), (0.1192010784096313, 14), (0.0785282650589257, 9), (0.0661801942128898, 3), (0.0605869593393171, 5), (0.0588249216572407, 17), (0.0584881373288839, 2), (0.0581787788391568, 10), (0.054069407181062, 11), (0.0535363824681939, 6)]
88	Fourqueux_Zely	[(0.1079762011078817, 2), (0.0979383559971571, 17), (0.0955652236568009, 28), (0.0770740232628321, 11), (0.075352261714699, 22), (0.0693250826875708, 10), (0.0622691579518606, 27), (0.0462327980259428, 20), (0.0393638846961297, 16), (0.0371916445207461, 24)]
89	Fyot_Memoires	[(0.1649892646339422, 22), (0.0929707557420711, 11), (0.0673584505406094, 27), (0.0620585461449391, 17), (0.0597506819209675, 10), (0.0596243748926562, 28), (0.052985760048188, 8), (0.0512867894135265, 7), (0.0456797202480247, 2), (0.0433458376348148, 16)]
90	Genlis_Adele	[(0.0983278579394197, 28), (0.0810936007751096, 18), (0.0780276171265637, 13), (0.0673605274866429, 21), (0.0626944171101401, 2), (0.0585738294501279, 27), (0.0525979456689461, 14), (0.0480202543883957, 11), (0.0471055544372921, 7), (0.0413029969962339, 22)]
91	Genlis_Chevaliers	[(0.0937382564597887, 13), (0.0922779084224905, 14), (0.0777358033592456, 2), (0.0673455049522966, 12), (0.0671921816038901, 7), (0.0633350314083853, 17), (0.057927347993076, 11), (0.0577488805011921, 22), (0.0452247442984261, 10), (0.0441023035993258, 9)]
92	Genlis_Emigres	[(0.1442440661080168, 21), (0.0902008311098106, 8), (0.0759944886244976, 7), (0.0489262008919774, 18), (0.0452787557042809, 27), (0.0439780331603403, 5), (0.042169754321068, 15), (0.0400752460672731, 11), (0.0377448359358523, 28), (0.034797793236689, 13)]
93	Genlis_Meres	[(0.1231564549553028, 13), (0.091428133184122, 21), (0.0782621626267938, 2), (0.0706416605752659, 28), (0.0581604028284151, 7), (0.0469295654011386, 11), (0.0441757030492547, 14), (0.0379508133276816, 22), (0.0376710042609255, 4), (0.0355678652935135, 10)]
94	Gerard_Comte	[(0.2292471949175675, 20), (0.1101379127427986, 2), (0.0634339061259645, 11), (0.0631618881898348, 10), (0.0580690732556744, 18), (0.0572225876352176, 6), (0.0537886777953613, 22), (0.0380351710120021, 23), (0.0378330044245035, 14), (0.0365365277788788, 28)]
95	Gilbert_Familles	[(0.2625424627771697, 14), (0.1332297799762104, 10), (0.059230238632718, 2), (0.0552978307852455, 9), (0.0509189973631736, 0), (0.0490503171998428, 5), (0.0463926569278889, 11), (0.0447975368624595, 12), (0.0418430563918669, 22), (0.0288925976474392, 6)]
