	Unnamed: 0	filename	id	author	gender	year	decade	narration	0	1	2	3	4	5	6	7	8	9
89	89	Benoist_Elisabeth3_009.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.01571272686123848	0.0	0.4539428949356079	0.5232467651367188
90	90	Benoist_Elisabeth3_010.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.04128476232290268	0.0	0.0	0.0	0.0	0.0	0.1463315784931183	0.0	0.12560632824897766	0.6858097314834595
91	91	Benoist_Elisabeth3_011.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04429425299167633	0.4392575323581696	0.5056493878364563
92	92	Benoist_Elisabeth3_012.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.041078459471464164	0.0	0.0	0.0	0.0	0.03460325673222542	0.0	0.017162717878818512	0.3096522390842438	0.5880841612815857
93	93	Benoist_Elisabeth3_013.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.3924329578876496	0.0	0.0	0.039491750299930566	0.02882034331560135	0.1367563009262085	0.0	0.4011618793010712	0.0
94	94	Benoist_Elisabeth3_014.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.06443659961223602	0.07749151438474655	0.0	0.0	0.0	0.0	0.03961065039038658	0.0	0.5489398241043091	0.26879745721817017
95	95	Benoist_Elisabeth3_015.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.291267067193985	0.0	0.303617388010025	0.4035334885120392
96	96	Benoist_Elisabeth3_016.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.03473424166440964	0.04596314951777458	0.0	0.0	0.0	0.0	0.026349585503339767	0.0	0.2442687153816223	0.6480474472045898
97	97	Benoist_Elisabeth3_017.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.16786445677280426	0.2558522224426269	0.0	0.0	0.0	0.0	0.0	0.0	0.37854626774787903	0.19659900665283206
98	98	Benoist_Elisabeth3_018.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.31097015738487244	0.09666623175144196	0.0	0.0	0.0	0.0	0.1533353179693222	0.0	0.06121183186769485	0.3772581517696381
99	99	Benoist_Elisabeth3_019.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.0397803820669651	0.0	0.3103189170360565	0.6484243869781494
100	100	Benoist_Elisabeth3_020.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.05835943296551704	0.0	0.0	0.0	0.022190583869814876	0.0	0.0	0.0	0.7846752405166626	0.1332886964082718
101	101	Benoist_Elisabeth3_021.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4302563369274139	0.5603222250938416
102	102	Benoist_Elisabeth3_022.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.03878629952669144	0.0	0.0	0.0	0.0	0.0	0.031284257769584656	0.4747501909732818	0.4536438286304474
103	103	Benoist_Elisabeth3_023.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.09173664450645448	0.0	0.0	0.056102707982063287	0.0	0.0	0.0	0.7793614268302917	0.07107419520616531
104	104	Benoist_Elisabeth3_024.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.12229527533054352	0.0	0.0	0.0	0.0	0.0	0.0	0.5595377683639526	0.3149886131286621
105	105	Benoist_Elisabeth3_025.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.21529309451580048	0.0	0.0	0.0	0.0	0.0	0.0746174305677414	0.0	0.3897320032119751	0.3193771243095398
106	106	Benoist_Elisabeth3_026.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.12047505378723145	0.0	0.0	0.032240908592939384	0.0	0.01867957413196564	0.0	0.5464289188385011	0.28095778822898865
