	id	Ranked topics
72	Duclos_Memoires	[(0.1954190573214017, 4), (0.1607400037745987, 11), (0.1131461606219759, 6), (0.1073792295564403, 13), (0.0759158855531022, 7), (0.070044807566919, 20), (0.0428689640712348, 24), (0.0393544226387192, 9), (0.0271617635517212, 23), (0.0271472727062202, 18)]
73	Ducray_Cinquante	[(0.2226630956116116, 17), (0.0905631601283089, 6), (0.0869350630727564, 18), (0.0732433254171542, 9), (0.05688513930081, 11), (0.0544730410731225, 4), (0.0540733297478879, 1), (0.0537532170151203, 13), (0.0467211983286629, 2), (0.0416764922808008, 20)]
74	Ducray_Coelina	[(0.2180915193680789, 17), (0.0835583064864858, 9), (0.0779341067204193, 21), (0.066531729351117, 6), (0.0643149429421972, 1), (0.0634875577325485, 5), (0.0623221977463506, 11), (0.0557845468322694, 18), (0.0539305081708268, 12), (0.0510135885370531, 20)]
75	Ducray_Victor	[(0.1350415083781397, 17), (0.1027469973218092, 1), (0.1023944604929137, 21), (0.0988509721020475, 9), (0.0986572026970865, 6), (0.054917860610364, 11), (0.0508147818015414, 12), (0.0424185483617208, 13), (0.0406781960492921, 18), (0.039992035153729, 5)]
76	Dulaurens_Compere	[(0.176757112906577, 23), (0.1488892594221454, 8), (0.0730591969540763, 15), (0.0622683271462086, 20), (0.0598397679361463, 1), (0.0469916194185611, 11), (0.0450525321793587, 21), (0.044818244695365, 24), (0.0385072775770243, 16), (0.0354917786351248, 5)]
77	Dulaurens_Imirce	[(0.1577344221336074, 15), (0.0853303564007966, 8), (0.0682374359463642, 20), (0.0657391626398141, 22), (0.0617610569733909, 16), (0.0560758116580677, 17), (0.053977174191428, 23), (0.0501096771101856, 4), (0.0485243009862125, 14), (0.0378461740488294, 24)]
78	Duvernet_Devotions	[(0.2772255355929846, 8), (0.1201391080505044, 20), (0.0604119765691974, 15), (0.0519705636939473, 14), (0.0498912571920809, 4), (0.0486549947094363, 17), (0.0429229499005861, 9), (0.0416141704357747, 16), (0.0361240367482875, 22), (0.0300655909835477, 11)]
79	Duvernet_Guillaume	[(0.2020798354352853, 20), (0.1275626932917891, 16), (0.0866213243744061, 8), (0.0536377366273228, 22), (0.0476890043847623, 0), (0.0458478722589279, 12), (0.0397849205777439, 4), (0.038518175092938, 15), (0.0384250545154941, 9), (0.0304436065254171, 24)]
80	Duvernet_Retraite	[(0.1828031019658357, 8), (0.0982236938813858, 20), (0.0691199894630186, 18), (0.0663280017417972, 17), (0.0598243532450803, 9), (0.0592168690729657, 21), (0.0560930540961021, 15), (0.0542778041959352, 4), (0.0505958125504154, 14), (0.0434531669804619, 13)]
81	Falconet_Debut	[(0.1247654063664647, 9), (0.0901792305183643, 14), (0.0874094037479643, 4), (0.066563566445812, 11), (0.0658470635452644, 19), (0.0650081819041346, 18), (0.0641029777678417, 13), (0.0626487926215431, 20), (0.0498011629005759, 22), (0.0447804579572356, 6)]
82	Fievee_Dot	[(0.1219120302213884, 13), (0.1115510016316488, 17), (0.1015259520745255, 11), (0.0998183847106248, 4), (0.0932093976289646, 6), (0.0805417325729579, 9), (0.0646524804058621, 18), (0.0492553639562555, 24), (0.0468899977005874, 1), (0.0398328879705728, 2)]
83	Florian_Estelle	[(0.1613850415000413, 14), (0.1292499862130375, 9), (0.1088652419459818, 6), (0.0844605537369964, 0), (0.0697700168014093, 17), (0.0614841223622012, 21), (0.0601211930852871, 1), (0.0597718455709051, 5), (0.0481455770612356, 13), (0.032224884793526, 24)]
84	Florian_Galatee	[(0.1849544263505108, 14), (0.1149986304514894, 9), (0.0882513758667714, 6), (0.0684902084987535, 21), (0.0672218982790735, 1), (0.0629046175455528, 5), (0.0491135246256392, 17), (0.0483841145197644, 16), (0.0445646855615512, 2), (0.0423226325662895, 20)]
85	Florian_Numa	[(0.2076974694295447, 0), (0.1267710656774405, 21), (0.1212218116812084, 9), (0.0952422474779435, 6), (0.0724389560895785, 17), (0.0711470979634421, 14), (0.0585136823025282, 5), (0.0470189520585824, 13), (0.0300743881757829, 24), (0.0274555191766528, 11)]
86	Fourqueux_Zely	[(0.1378928194478088, 6), (0.1057590484398037, 13), (0.099756491693028, 20), (0.0994944883893649, 4), (0.0862805620335268, 9), (0.0861478284247594, 11), (0.0465848616562974, 18), (0.0450767125370175, 23), (0.0402024551201931, 21), (0.0368835493304947, 24)]
87	Fyot_Memoires	[(0.1050344083532232, 11), (0.104320698374652, 18), (0.0971845701686205, 13), (0.0962273532363593, 9), (0.0943611528027034, 19), (0.0711287285682555, 4), (0.0506949290687943, 2), (0.0491991543151422, 20), (0.0447581403398229, 6), (0.0443241784956366, 17)]
88	Genlis_Adele	[(0.1185498986668331, 4), (0.0907493214925137, 18), (0.0828437694025688, 2), (0.0826881065771732, 13), (0.0770040156915513, 9), (0.0670183895053797, 11), (0.0583045829605445, 6), (0.0502484840833794, 24), (0.0448024628969565, 16), (0.0447082258312143, 21)]
89	Genlis_Chevaliers	[(0.1839475513319949, 9), (0.0956118921876285, 13), (0.0883943198953115, 6), (0.0854661401383992, 0), (0.0756716068994082, 21), (0.0701675064997223, 3), (0.0612214578826358, 11), (0.0391194540176332, 1), (0.0360187947672802, 18), (0.0306424490752374, 17)]
