	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
53	Chevrier_Magakou	Chevrier	1750s	M	heterodiegetic	0.03692556685373704	0.07234835126697078	0.017267158964536046	0.001971745764023569	0.11093906651564299	0.06067655573488673	0.03259390901925475	0.024364290750256683	0.0021423863471386937	0.07351456947506962	0.001275822549178544	0.05838928561836894	0.0102088534969407	0.03139826629865897	0.04067435748895197	0.030256033018286582	0.1550747712290361	0.009950526079914562	0.02199423242808042	0.04706380400673966	0.08065642109932744	0.021647396212260278	0.01052690790675632	0.013642719115221889	0.03449700276075953
54	Constant_Laure	Constant	1780s	M	epistolary	0.004622203003149583	0.025094359697421433	0.050427207577429266	0.0027139005500158683	0.06440994287728148	0.01087645848386043	0.04715304393781089	0.013476132940235043	0.0016844524959087868	0.050523102919606155	0.0009218455161576622	0.057137671439697287	0.014532891438295796	0.0610151818343504	0.010399969935762206	0.02184435045968204	0.01691923343445716	0.025280070090787293	0.36654625881643715	0.016760112953369734	0.04371135347116481	0.027377540143209773	0.007136894295784107	0.020090554300716268	0.039345267387408345
55	Constant_Mari	Constant	1780s	M	epistolary	0.01209845346834223	0.04545723022035649	0.043722599205333154	0.004129566401086969	0.07182494394802943	0.009509366032845966	0.0681121943106798	0.0098830123991345	0.002505809153323265	0.035052344550090965	0.0009221954642544725	0.049963534460976546	0.02936357938548556	0.07330614094808183	0.0075513929732685435	0.030614463413213732	0.010150948496166183	0.022653107287537794	0.2652136620294087	0.0018396414233712729	0.04008646350716919	0.02525645722550391	0.005829075052471122	0.03337554188958027	0.1015782767542869
56	Cottin_Claire	Cottin	1720s	F	epistolary	0.002279396396636382	0.009620843493885858	0.041458306844766285	0.002202168785712692	0.04624155745524776	0.018851638285846115	0.2421615415158816	0.021108868786680706	0.0011005948900546778	0.11494539553585578	0.0010963448431998049	0.03805773451387763	0.02732121215257225	0.08195114154788627	0.03577237634969126	0.009592619516182125	0.0065614520188885415	0.035113704163861975	0.04777957349648751	0.0012493881110212273	0.0390890934743286	0.10981359020556054	0.003141385346447415	0.03719394684817155	0.026296125421254212
57	Crebillon_Atheniennes	Crebillon	1770s	M	epistolary	0.020325918300319153	0.013545234675218083	0.017856002273871876	0.002942273918643193	0.028872528348456324	0.004405441310649809	0.05488600087879531	0.5623684657387563	0.0014385890662622857	0.022620999267000494	0.000562253378703166	0.0629075262758426	0.019123599963077755	0.04151518578836244	0.007550726172279113	0.004405825530194652	0.00707633772365775	0.005230713564605588	0.0173536208634895	0.001992284723826116	0.0337497076444986	0.019650126990733315	0.003474928186674435	0.022443601371146236	0.023702108044934982
58	Crebillon_Conte	Crebillon	1770s	M	mixed	0.06437635085352947	0.013100894381660878	0.010361626516665758	0.0053787422217372385	0.053033710688371385	0.008728983265298923	0.047430614382398525	0.18740717559014056	0.002466346826079977	0.05352047247010025	0.0011249888288124442	0.07951708486568469	0.01669632306332945	0.06557754994793007	0.025745683697429293	0.01282468647923835	0.015353388487940586	0.0064432757075438265	0.0157118509451421	0.0021600594815961533	0.2573668690642827	0.021231005364264404	0.008698614228780521	0.016068907436612778	0.00967479520542849
59	Crebillon_Nuit	Crebillon	1750s	M	dialogue novel	0.002252958829993057	0.014578581931967611	0.012099459288187642	0.007194968726687719	0.05953769345524244	0.0022920462651467148	0.06012101805092837	0.3308663507515344	0.0018313938780042788	0.057336699966564784	0.001250562065633139	0.07143839898753555	0.014199088097809181	0.041076454655992224	0.010076171695558122	0.017053695894207077	0.006538144333623638	0.005529479843808009	0.04024076942070535	0.0013420178284864154	0.19885344738148955	0.018591311557887905	0.006078499714881815	0.012900464833088472	0.006720322545035337
60	Denon_Point	Denon	1770s	M	autodiegetic	0.003342392271319875	0.02906586478651487	0.013017567199473588	0.04287497315957212	0.08578823448068319	0.039251867204725226	0.04206896032248088	0.02984273280218596	0.0027618715535222	0.1489001830711262	0.004154186995833525	0.08278484705644228	0.014964449240738262	0.056437009705819524	0.09076521944269658	0.023744808887114825	0.02590210161525605	0.008458877949882688	0.05090521096977639	0.001940190293082	0.1129306188624326	0.02122513474834099	0.0182008135893988	0.024587935561989925	0.0260839482295902
61	Diderot_Ceci	Diderot	1770s	M	heterodiegetic	0.00843780623341443	0.06776863814640503	0.027709444612438173	0.0025336416065431426	0.06257351681004901	0.006280455303996099	0.058819602362637294	0.018438426555747872	0.009530078011624529	0.0713562829041672	0.0006671646892919713	0.05219932921198502	0.033951108717901426	0.02035469854495268	0.01239168809840993	0.09294076274198772	0.08605029322716305	0.028332119939807658	0.08174228225887824	0.003390605539851914	0.09999335280970421	0.05671183229614674	0.017587449723698297	0.013364357459691915	0.06687506219350517
62	Diderot_Jacques	Diderot	1760s	M	dialogue novel	0.005076430650470596	0.071306383529465	0.029238811510681875	0.02937163406582728	0.03599855561667456	0.008436383608649524	0.03272905794359478	0.006839904601424268	0.02490940943710972	0.054666344144337554	0.0023822823994593626	0.03664844262373461	0.034372763992991946	0.016752868164622486	0.005282075200672365	0.22944573532213866	0.021926617874516385	0.03846000648551243	0.030139054837027245	0.0016497582605604928	0.15540378149732983	0.0246996548593395	0.05667402549417977	0.01550564092008704	0.032084376959591446
63	Diderot_Neveu	Diderot	1760s	M	dialogue novel	0.007973080527248957	0.01665942142921697	0.014184075523058429	0.005913824621222817	0.041707115016852196	0.024632550934595997	0.02307096287066284	0.005446128396618579	0.014876019329648176	0.05414029808980975	0.007216110064918672	0.02618903354004764	0.03795274736830117	0.02611570248172406	0.024068878120489124	0.111571506032401	0.09247211360024978	0.019165686500262215	0.020693284908961704	0.0012663644272004845	0.16758109537093796	0.028597627156871638	0.11411559465064229	0.044801327185217	0.06958945185283934
64	Diderot_Oiseau	Diderot	1740s	M	heterodiegetic	0.05722516798807102	0.028477068394756645	0.01569708448475456	0.008740208613030641	0.08179932042270296	0.018649112573173716	0.030128041021043585	0.00911213892320615	0.007270941432118236	0.07231919091793687	0.005115145043739377	0.052100510552262384	0.01905062776278736	0.026018616155131555	0.05039254722646327	0.050221145366022485	0.017992907789796897	0.03982662117845163	0.03297200239969939	0.0021367784848707505	0.27522596652218945	0.02214252271698236	0.04470000806771945	0.018891482072828505	0.013794843890259605
65	Diderot_Pensees	Diderot	1740s	M	heterodiegetic	0.0405015371327224	0.014321400106922618	0.00813165666345665	0.00231548803406242	0.02669112951814163	0.014138347451052649	0.016606837649290513	0.01593538222053375	0.08745470502834359	0.02886002793662425	0.0008080776630938599	0.10370754739987179	0.02925514035957471	0.02011321882285075	0.00424498357822192	0.011183626894064078	0.04083260119926117	0.02493666279957223	0.01271543408348853	0.0022836032399406797	0.13042283837810148	0.021485442864575675	0.012223011218165911	0.3062333482315244	0.02459795152654115
66	Diderot_Religieuse	Diderot	1770s	M	autodiegetic	0.0018850276361914529	0.011619483482676753	0.050896769796299625	0.003488133732755621	0.028054293988697583	0.011578367508282977	0.03072492154941945	0.007028689315425023	0.1116158228082778	0.19047941037321584	0.0014186486914316294	0.08513583444319965	0.033918476828008845	0.041402847574554806	0.009852319523352781	0.07652061215915053	0.007531154472727901	0.03545463851474394	0.06501743787132068	0.0016098168190384833	0.08062939708211436	0.0653759811698965	0.008372718879016968	0.015818079824110966	0.024571115956088636
67	Diderot_Supplement	Diderot	1790s	M	dialogue novel	0.006956368109162519	0.021200106382286598	0.014199724668448838	0.0032618031502602497	0.04812909375741321	0.06404166301674254	0.03972999161804705	0.009821090461628495	0.012592726684730474	0.04738958447785007	0.011645829520381056	0.0388199005899363	0.09384752483997584	0.030929129151749776	0.014555057319996068	0.029690122369192596	0.015928879975941758	0.08072484907661424	0.025414271156580816	0.0022225593478400313	0.05379667899197629	0.019864588863223627	0.009382339363679356	0.14929610793217535	0.15656000917416577
68	Doppet_Memoires	Doppet	1780s	M	autodiegetic	0.007926360655895295	0.07086157762238317	0.027416399742206127	0.0042961013269699234	0.046732772249395226	0.022762498675926425	0.1008584896967283	0.010453244208557352	0.016452838772602226	0.030777855938230386	0.0020094299619608257	0.06577981373328431	0.0361111681011365	0.07197229847350992	0.016475563413922607	0.03154006292979526	0.048955738737910495	0.044727570843148455	0.06043565848338639	0.004037444243647554	0.03393192616133667	0.0775468847750238	0.01547579527187773	0.05036012718265546	0.10210237879850843
69	Dorat_Malheurs	Dorat	1770s	M	epistolary	0.004419264693489028	0.011453446539020116	0.04950353008533191	0.04140279971331211	0.10133417317473915	0.006167378391401623	0.28011134645018143	0.02167452252968477	0.0032915659276917036	0.03961091840414525	0.0006950108342965378	0.04216250062921362	0.03754088378370502	0.08748584644467064	0.022565996308164905	0.007332656200718881	0.0123960510785612	0.014901573148921725	0.02516913611502077	0.001384426156025338	0.04223963844062716	0.09177553593709567	0.015134557001101832	0.021769858520511207	0.01847738349236721
70	Dorat_Sacrifices	Dorat	1770s	M	epistolary	0.003969911467558556	0.013376460880941176	0.045671655128543244	0.032750731364701025	0.06507993483368903	0.012107317296556402	0.29986483020720844	0.013725683030057676	0.002514156507603964	0.04008332423821721	0.00025045263601535656	0.04678570311887914	0.036384991512326194	0.10350393250403266	0.024105368386467974	0.009407102895047476	0.009858762956648268	0.013586142855991771	0.0329745207327612	0.0017210570213700561	0.0480947661087225	0.08308015035549865	0.01066141335229034	0.03170644096694862	0.01873518964192186
71	Dorvigny_Tante	Dorvigny	1800s	M	autodiegetic	0.006678555904450279	0.10167154660448324	0.02004479216458969	0.007390291354737071	0.027748830647914374	0.010058565767947957	0.01782021924236693	0.009413030656496823	0.026701758830255422	0.05986688311412946	0.007574052356182329	0.07977707566953691	0.03858984653912275	0.023007130065314223	0.008111680416858598	0.15559279107497512	0.017009873997639376	0.032933661029388606	0.06296109169409007	0.0022063675662491616	0.07156707582454384	0.03143998089176342	0.13932613456318266	0.01100957419360915	0.03149918983017134
72	Duclos_Memoires	Duclos	1750s	M	autodiegetic	0.004708912495957148	0.02356730677449131	0.013746263647441283	0.018172423734658705	0.19541905732140172	0.0066994177002523475	0.11314616062197595	0.07591588555310225	0.002059165235383359	0.039354422638719265	0.0007453288464398051	0.16074000377459877	0.023711754911322165	0.10737922955644034	0.008528514508662566	0.0034654567943000576	0.00909425466728854	0.010410551673236053	0.027147272706220228	0.002744292296034016	0.07004480756691907	0.00900702071186041	0.004161768640337261	0.027161763551721296	0.042868964071234875
73	Ducray_Cinquante	Ducray	1790s	M	heterodiegetic	0.002047586361796881	0.05407332974788798	0.04672119832866297	0.005501395508885387	0.05447304107312258	0.0065160538451315385	0.0905631601283089	0.01150288573783895	0.011439597425237057	0.07324332541715423	0.0014201446529086643	0.05688513930081	0.033362395391002365	0.053753217015120314	0.009743469992774733	0.022229950491439308	0.00871537077924015	0.22266309561161166	0.0869350630727564	0.0038844737277190923	0.04167649228080085	0.035958274667193556	0.02511602545938243	0.009916777701745505	0.031658536281467156
74	Ducray_Coelina	Ducray	1790s	M	heterodiegetic	0.0029256221231082724	0.06431494294219725	0.02972128594700691	0.004143808958586401	0.020068256316367692	0.06348755773254855	0.06653172935111709	0.00938682769657647	0.010092230172493588	0.08355830648648588	0.0010562563171721412	0.06232219774635067	0.0539305081708268	0.030020141305605014	0.017444667171637566	0.025169378557161545	0.010232280708358415	0.2180915193680789	0.05578454683226949	0.0015634833858000742	0.05101358853705316	0.07793410672041932	0.008774939701817495	0.015457090964576346	0.01697472678638372
75	Ducray_Victor	Ducray	1790s	M	heterodiegetic	0.021031967867109574	0.10274699732180922	0.023889255027774395	0.01255896512683913	0.021120922227302486	0.03999203515372906	0.0986572026970865	0.008707437814640118	0.009038394557768621	0.09885097210204752	0.0015093101106190973	0.054917860610364	0.05081478180154149	0.042418548361720876	0.015225519589096095	0.02588541504131949	0.011333210722656731	0.13504150837813975	0.0406781960492921	0.001731676740001711	0.03910396981054245	0.10239446049291379	0.008688416081879525	0.01533328957631416	0.018329686737490854
76	Dulaurens_Compere	Dulaurens	1730s	M	autodiegetic	0.01925750750702028	0.05983976793614633	0.012458098502834554	0.006046370269846108	0.016699412054424632	0.03549177863512489	0.021666281907001077	0.010589057694695163	0.14888925942214545	0.029651232780349538	0.005339373469050134	0.04699161941856115	0.0328531976556325	0.025753782874472837	0.008471307770068373	0.07305919695407637	0.038507277577024324	0.020742124235223498	0.0269060329181173	0.0029339842047221235	0.06226832714620867	0.045052532179358784	0.02895711928595281	0.17675711290657703	0.044818244695365
77	Dulaurens_Imirce	Dulaurens	1720s	M	autodiegetic	0.01747684860134014	0.02833600382855312	0.02302494951125564	0.01060604882086939	0.05010967711018567	0.03373562036344914	0.029719332230234468	0.005553901700939601	0.08533035640079668	0.029255183274908045	0.017444347127616167	0.017984675334693768	0.018752820634084386	0.030856749525873067	0.04852430098621258	0.15773442213360747	0.06176105697339096	0.05607581165806778	0.02005914892432495	0.004363016578736681	0.06823743594636424	0.027495781454423156	0.06573916263981418	0.053977174191428064	0.03784617404882948
78	Duvernet_Devotions	Duvernet	1710s	M	heterodiegetic	0.023208892437711424	0.009430411078149459	0.027573533151956195	0.02164166457268223	0.04989125719208093	0.012309928191596542	0.01877301002267449	0.009295600820613557	0.27722553559298463	0.04292294990058618	0.0024868600713921704	0.03006559098354773	0.018821864052533256	0.015650480215480565	0.05197056369394736	0.06041197656919746	0.04161417043577475	0.04865499470943639	0.028690949260016134	0.0018897744729375822	0.12013910805050448	0.015518569122110186	0.036124036748287555	0.01851709212862132	0.017171186525176317
79	Duvernet_Guillaume	Duvernet	1780s	M	heterodiegetic	0.047689004384762305	0.016881700973949247	0.02657875027477972	0.0081738807970344	0.03978492057774394	0.022485772497183164	0.02460550860593028	0.00360709603209999	0.08662132437440614	0.038425054515494196	0.02661889775127386	0.030060976962026892	0.04584787225892794	0.014197821488599872	0.01249570979439937	0.03851817509293809	0.12756269329178915	0.026023793918756512	0.02474555036429965	0.00724952483879894	0.20207983543528535	0.01669740212785279	0.053637736627322866	0.028967390488926964	0.03044360652541715
80	Duvernet_Retraite	Duvernet	1710s	M	heterodiegetic	0.009602632099192885	0.02920783721440845	0.015530203728411155	0.013828489671955062	0.05427780419593527	0.020471417848372954	0.014493837833778112	0.007387676935137807	0.18280310196583574	0.05982435324508037	0.007014112607867398	0.03423051147624206	0.011590472860681851	0.04345316698046197	0.05059581255041541	0.05609305409610214	0.01722536566322824	0.06632800174179729	0.06911998946301869	0.004780555130377	0.09822369388138584	0.05921686907296572	0.03286974124957791	0.017404182475088608	0.024427116012680907
81	Falconet_Debut	Falconet		M	heterodiegetic	0.0037622908769450033	0.03404725819220987	0.03300633681898658	0.008798872972917746	0.08740940374796431	0.013337944005889628	0.044780457957235606	0.018280735333819038	0.0028039961187915604	0.12476540636646476	0.0006212694565021647	0.06656356644581204	0.015180248242986225	0.06410297776784175	0.0901792305183643	0.032298351091760706	0.03294494622424261	0.02574270426803165	0.06500818190413467	0.0658470635452644	0.06264879262154317	0.022022569852059866	0.04980116290057594	0.013805040043472324	0.022241192726182937
82	Fievee_Dot	Fievee	1720s	M	heterodiegetic	0.005248446576869045	0.046889997700587445	0.03983288797057288	0.005290600520816598	0.09981838471062486	0.005600052142026529	0.09320939762896469	0.014570954277734832	0.001812182977047351	0.08054173257295798	0.003374028054614212	0.10152595207452553	0.01622717789553286	0.12191203022138843	0.008374737750671274	0.016606454684032393	0.01690191125702918	0.11155100163164884	0.06465248040586216	0.00235185203739607	0.02370483322665518	0.03629874991493772	0.023126024148374075	0.011322765662873121	0.049255363956255536
83	Florian_Estelle	Florian	1730s	M	heterodiegetic	0.08446055373699643	0.06012119308528717	0.018533505084295746	0.010905131969415073	0.006947601334415128	0.05977184557090518	0.1088652419459818	0.004489584224135833	0.011378198399212284	0.12924998621303754	0.000544125305199284	0.025197509177858998	0.007871563269937721	0.0481455770612356	0.1613850415000413	0.01338532095672757	0.031272202008053016	0.06977001680140932	0.02838317229316743	0.0016081773574441397	0.014172165156625668	0.06148412236220125	0.0036874148878150523	0.006145865505074212	0.03222488479352608
84	Florian_Galatee	Florian	1710s	M	heterodiegetic	0.02599499596321418	0.06722189827907353	0.04456468556155125	0.0033285258889600546	0.008205200792672921	0.06290461754555289	0.08825137586677143	0.006646916555721908	0.011083741517066877	0.1149986304514894	0.0005132414418973808	0.0309603290689971	0.009075079887611734	0.03789348155527543	0.1849544263505108	0.030462351860316147	0.04838411451976442	0.049113524625639254	0.033511135223868345	0.0020939648774579303	0.04232263256628955	0.06849020849875358	0.004048094220501976	0.005605442172274719	0.019371384708766086
85	Florian_Numa	Florian	1780s	M	autodiegetic	0.20769746942954473	0.020823162539092395	0.011486289537275481	0.0022190759590455422	0.005567153247656483	0.058513682302528285	0.0952422474779435	0.007190334362008228	0.005003214773500275	0.12122181168120842	0.0011654487584559859	0.027455519176652805	0.017650209126598322	0.047018952058582426	0.0711470979634421	0.009819523060386458	0.004506499510434277	0.07243895608957858	0.01390318560604097	0.0013682695308145118	0.015691174598212166	0.1267710656774405	0.0028930217711053527	0.023132247586668004	0.03007438817578297
86	Fourqueux_Zely	Fourqueux	1770s	F	heterodiegetic	0.013780275139159515	0.03351781351390906	0.026211846764874418	0.004818192072866304	0.09949448838936494	0.010667620237226668	0.13789281944780882	0.030204063288137337	0.0018602768810429308	0.0862805620335268	0.0018121836088878579	0.08614782842475945	0.02363396181164101	0.10575904843980376	0.005732683798950981	0.00651275717356719	0.012209689697689076	0.024118362071808612	0.04658486165629749	0.009661046120090444	0.09975649169302801	0.04020245512019315	0.011180410747852634	0.045076712537017574	0.03688354933049479
87	Fyot_Memoires	Fyot		M	autodiegetic	0.004751620647631967	0.03391058849690879	0.05069492906879439	0.010533379234449773	0.07112872856825556	0.023982252511204092	0.04475814033982295	0.024353001738383662	0.004068692611893538	0.09622735323635932	0.000340140612751463	0.10503440835322324	0.0076832778485834185	0.09718457016862055	0.021798638536508454	0.016569249354092295	0.008104395386122428	0.044324178495636614	0.10432069837465203	0.09436115280270341	0.0491991543151422	0.04144350851865756	0.006366513592845373	0.014216659797151913	0.024644767389603812
88	Genlis_Adele	Genlis	1780s	F	epistolary	0.011146487711865681	0.023998368214753353	0.08284376940256886	0.03618388187037934	0.11854989866683316	0.014039021016391606	0.05830458296054454	0.01814540176492881	0.0036271332343173358	0.07700401569155133	0.0009029208808134725	0.06701838950537979	0.02026527202527584	0.08268810657717324	0.010419492289231867	0.025215181541490814	0.044802462896956524	0.038821388313390486	0.09074932149251373	0.004348637158709952	0.04222285677003712	0.04470822583121433	0.007677710415144403	0.026068989685153636	0.05024848408337941
89	Genlis_Chevaliers	Genlis	1790s	F	heterodiegetic	0.08546614013839925	0.039119454017633254	0.016659048919600173	0.07016750649972237	0.028579239725906116	0.02846149250131939	0.08839431989531155	0.011774997560717404	0.006407881655601665	0.1839475513319949	0.0006897695997590829	0.06122145788263583	0.027058400265424724	0.09561189218762854	0.02474405190517048	0.016858596170001995	0.011939546299761265	0.030642449075237478	0.03601879476728022	0.001906831315426755	0.018993011857727865	0.07567160689940824	0.00461259781095194	0.02125968314744687	0.01379367856993134
90	Genlis_Emigres	Genlis	1790s	F	epistolary	0.007563373141143516	0.0705718059123332	0.2021508382478572	0.0207481940530602	0.041575207279172334	0.012375047328781348	0.026662465827672576	0.009391949652817063	0.018928842980355524	0.06762415733432017	0.000891587635934121	0.04514666965383874	0.01745406625697375	0.04459263726718776	0.013121058903863095	0.06798581157603772	0.03071316773751481	0.06946890715213515	0.07459157633056128	0.012116663088702472	0.038489556781392646	0.029157659339743448	0.012318155082539632	0.023351974672000685	0.0430086267640603
91	Gerard_Comte	Gerard	1770s	M	epistolary	0.02211328918991072	0.008652228445370736	0.014329759640535376	0.0077676499139502425	0.04086400633165067	0.01449474319124215	0.10043921629079182	0.02311364253417675	0.02493893496760761	0.029985172800998168	0.0007431569578565008	0.08652126341500219	0.027608898382669864	0.10483188312781642	0.013161449136363064	0.004724849885019646	0.02453958040200105	0.031582517561769004	0.01409688742915511	0.0018103200130307753	0.029445707242869268	0.04505801297865674	0.004622535792874778	0.2806976332089527	0.04385666115972776
92	Gimat_Voyage	Gimat		M	autodiegetic	0.0044744380023011105	0.11624635775259536	0.023117244216219867	0.006018195123402065	0.05586505879023744	0.013676894020166185	0.028073106679686606	0.017757687641055515	0.011440040119391388	0.049800147129337426	0.002672505443920914	0.10022566610611325	0.014762176753555992	0.03636961430828384	0.01979726173098272	0.08955811607410982	0.010840700498842587	0.05659949857994203	0.03391568602789545	0.06253354201079687	0.08900770303934881	0.02130281767531398	0.09430970153791589	0.005872009785653094	0.03576383095293061
93	Gorjy_Voyage	Gorjy	1790s	M	autodiegetic	0.009222824584465205	0.06321449909251854	0.029619632257201236	0.017685389028481397	0.09206622717412642	0.030390075178373162	0.03458708217878775	0.019744041244900527	0.0012805930042415529	0.0757220333887485	0.002699367020574889	0.05188562203965725	0.009359285573676776	0.03325424404923425	0.0764428764870791	0.10103584262607752	0.05650325389757251	0.026263827368259822	0.05267290278353178	0.0046867352034326215	0.06465085598073071	0.023865803511722412	0.08024988921653793	0.01713011754586878	0.025766979564198197
94	Grandin_Paulin	Grandin	1790s	M	heterodiegetic	0.018854922340039146	0.19920092851998591	0.02762226910696287	0.03567474618994383	0.026104318144506776	0.016464999747579208	0.05993243422161824	0.007385372963026384	0.0100388404177709	0.08012032365109722	0.0027864866419508123	0.06293901288234875	0.05609564144620845	0.04671378766392892	0.03500918837052068	0.045449943792409284	0.004582292345030924	0.06376441996358052	0.024860304493345548	0.005373742776787355	0.041502415856472526	0.05679970127497767	0.03937450589850973	0.010143095260427655	0.02320630603096951
95	Jacquin_Parisiennes	Jacquin	1750s	M	epistolary	0.007543995487407821	0.019821876801069668	0.024129419783079368	0.00627063141395934	0.09759247309329248	0.0071777219863868496	0.09032562911982758	0.027962348582893072	0.0031966995311229966	0.03883123164970839	0.0010525879826382286	0.12920115437536808	0.033774299003777875	0.17650483329397584	0.03043787055845475	0.008318645957826882	0.02925764848968814	0.01768433022447675	0.034980685697878766	0.05230697591031635	0.030556555282064392	0.03947359983916719	0.01796394596902789	0.03102565845910279	0.044609181507487335
96	Laclos_Liaisons	Laclos	1760s	M	epistolary	0.004014573806888075	0.021082528712957075	0.12619937542781035	0.025333784950673257	0.06737677102375893	0.003439885645187521	0.1143547650956825	0.03349300285528213	0.004516848017884512	0.0576140346131187	0.0010161438434177247	0.14664430888064153	0.02688606945953449	0.07052520205532617	0.008904910640492227	0.017537790193622765	0.009237493721239132	0.013112248118154417	0.0887634692187601	0.0020271267432681924	0.08744349465257795	0.02197164140228997	0.015681548461141788	0.015347313251959134	0.017475669208330064
97	Lagrave_Sophie	Lagrave	1790s	F	epistolary	0.003061361484825718	0.06101645182246572	0.1317507641521952	0.03171096282233197	0.06215755132858755	0.008985996911784056	0.08984268542057322	0.010414167537829639	0.004580379292784612	0.09483700573955522	0.0013905133949741412	0.04892014812096166	0.0192361652902433	0.08708568036087846	0.030796454405132817	0.03191329583826257	0.003367688657465591	0.0556695171602078	0.062403306417110505	0.003042897958913782	0.03728100271512033	0.07440590556986368	0.019051530628361027	0.014177532201102227	0.012901034768468066
98	Lagrave_Zabeth	Lagrave	1790s	F	heterodiegetic	0.00259784046246962	0.05368561882872253	0.0589533807797796	0.00426442010701212	0.04788916271710662	0.005227358230015614	0.06297465024156387	0.007338369327605079	0.009019351388774405	0.10885185930199592	0.0021500332994096876	0.052155683361883275	0.028195903668876622	0.061185919944590085	0.010765818437099476	0.05086498873770955	0.004560038657796431	0.15902316991084517	0.09158277873349988	0.013250015326855885	0.05706404659097778	0.05512248928307186	0.030625134295227632	0.007562898959262397	0.015089069407847582
99	Laveaux_Eusebe	Laveaux	1780s	M	heterodiegetic	0.047096390220586995	0.06338908987506085	0.017700539046344742	0.0028185553539971575	0.02476718468748301	0.011277198528975277	0.03493233562964446	0.005842227039312819	0.15965433278143137	0.021619216399726134	0.003390263845462182	0.03461492045537563	0.0675850017300297	0.02241349561362132	0.012231282842152318	0.09242114840288111	0.033870231517801316	0.03335378561220862	0.024248846317730034	0.005240342948856528	0.039249043021495296	0.043013474482718944	0.0625154251573827	0.014640939529475839	0.12211472896024442
100	Leonard_Clementine	Leonard	1770s	M	epistolary	0.0034927065831898496	0.018019899097042293	0.05365202762597513	0.007724700478339772	0.026981445510659695	0.018610180283690336	0.20842458190196209	0.02326023966409387	0.0038580833074317714	0.10563352803923964	0.0006502367912380071	0.023110064410390957	0.028561020013980944	0.09960682938453334	0.033981462279517996	0.014965838062206986	0.009768892875216944	0.04452517740904466	0.03542557469693463	0.0009470491905674499	0.034678284926364066	0.17265891262240582	0.005146577557868721	0.016426150489046134	0.009890536799057685
101	Leonard_Lettres	Leonard	1780s	M	epistolary	0.004399022060754451	0.01772365678345047	0.04980392796279693	0.0027004420580464213	0.015725051660277198	0.040414965808518034	0.145552946849269	0.008322447724487042	0.006040983049468292	0.08509687380951526	0.0008362302299640582	0.03171910434478485	0.025021767871700823	0.10478169479962474	0.061020246728019346	0.018493784743683357	0.007908728491212281	0.05323813852971567	0.048001864582527747	0.023263390420157796	0.024411661400352246	0.13589255861177654	0.004789579393702482	0.05190603371813974	0.03293489836805392
102	Lesuire_Aventurier	Lesuire	1780s	M	autodiegetic	0.028367935628710803	0.049905100801683075	0.021114042962811958	0.01381188192841261	0.038702297072462255	0.05005775499408618	0.03022942938624753	0.011337567677309252	0.03159494108580724	0.06901483866207864	0.004211159646251965	0.03698132793176551	0.04635146098091599	0.03287766550592504	0.040485966257308055	0.06657141668887222	0.012767754289477698	0.02944932799439187	0.03818845240825629	0.13994752696923296	0.05617522505857427	0.06671147248659834	0.04328851438220813	0.019310969428860538	0.02254596977175034
103	Lesuire_Crime	Lesuire	1780s	M	epistolary	0.013161930284727785	0.06139679746894958	0.06115385077856924	0.010801997479487246	0.036535366195418924	0.01230712848514894	0.029773722836140493	0.008293425090445877	0.014270795142578755	0.043532344883182285	0.004599614705664882	0.04370806888027053	0.07811643375354442	0.022056508912858278	0.02371764097369377	0.06213096600538766	0.012375106850382005	0.05436667234076777	0.03963143697373902	0.094040359154159	0.06159083552627129	0.07926637725255072	0.08439223823687961	0.01442305631869439	0.034357325470486436
104	Linguet_Voyage	Linguet	1750s	M	mixed	0.012896989365510434	0.022086315058034236	0.0152936797261544	0.0146432024994236	0.0322749697478873	0.14680133517662736	0.0329988550728251	0.017054300805417734	0.0039965454164411	0.0662448351193306	0.0002868375306413	0.023971004068054167	0.010150472069412166	0.06378172753971637	0.11565221596984931	0.0275310531920662	0.044539096826893936	0.0081383185638104	0.02501524795832837	0.0179828822696558	0.09218731439467397	0.030669674597866365	0.06097075030568724	0.08267056861474137	0.032161808110950006
105	Loaisel_Ainsi	Loaisel	1780s	M	epistolary	0.010073153951255623	0.02386415546825373	0.037229157336987215	0.01568775640659963	0.06378442485053987	0.05613206171167563	0.07837931690606226	0.016958306320809764	0.011780035228701484	0.05416412994529313	0.0014420136716863212	0.025674002764368913	0.014351454645675079	0.16911731333413477	0.07638148813292367	0.021332503285943282	0.019201166428763145	0.014483947382647938	0.047098084744281246	0.0020770548796531277	0.03972904583693241	0.06370328416163527	0.0081128619240149	0.09153150046068512	0.0377117802204753
106	Loaisel_Comtesse	Loaisel	1770s	M	heterodiegetic	0.013147573635548986	0.021538672219772025	0.01142144981638413	0.022741375204942717	0.014337326350360632	0.07257220098824474	0.13049654500409483	0.00443851018949609	0.0017207686167706273	0.06206333251305184	0.0004925893131290545	0.026619751459876627	0.023326002757968377	0.10693052794436679	0.08085218831278061	0.009673444423365266	0.008509649071380293	0.053312139195519824	0.020342103985870757	0.002735315307755248	0.014829843061027108	0.23863171403642672	0.002906956407918788	0.02733152352218378	0.029028496661763017
