	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
effet	0.0	0.0036201243787567327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004410601629605106	0.0	0.0	0.0	0.0	0.0	0.0	0.002867105406338858	0.0
apprendre	0.0	0.0036168717962061876	0.0	0.0	0.0	0.005283938748884159	0.0	0.0	0.0	0.0	0.004400035448422545	0.0	0.0	0.0	0.0	0.0	0.0	0.0048659862252095265	0.0	0.0
engager	0.0	0.0036038614660040074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
devenir	0.0	0.0035843459707007364	0.0	0.0	0.0	0.004532033234910389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003834648248897673	0.0	0.0	0.003061084484985546	0.0
seul	0.0	0.00354856756264474	0.0	0.0	0.0	0.003992995948636956	0.0	0.0	0.0	0.0	0.0	0.0037778881347826886	0.0	0.0	0.0	0.0	0.01025196368458635	0.008932038834951457	0.0050150688625729195	0.0
présenter	0.0	0.003522546902240379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vue	0.0	0.0034607478337800213	0.0	0.0	0.0	0.0	0.0	0.0027960754184666926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
suivre	0.0	0.0033956961827691185	0.0	0.004820609024823289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soin	0.0	0.0033924436002185734	0.0	0.0	0.0	0.005373206070177848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00413243714214588	0.0	0.0
employer	0.0	0.003379433270016393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
proposer	0.0	0.003356665192162577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
déjà	0.0	0.003353412609612032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moins	0.0	0.003304623871353855	0.0	0.0	0.0	0.008071825860056307	0.0	0.0	0.0	0.0	0.0	0.01971343964391473	0.0	0.0	0.0	0.0	0.004934713863103132	0.005207866567089868	0.0	0.004276210920065461
conduire	0.0	0.0032623402981967684	0.0	0.004572711131955378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alors	0.0	0.003207046394837501	0.0	0.0	0.004604758250191865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foutre	0.0	0.0	0.013461394909054717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cul	0.0	0.0	0.011246858593147379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
là	0.0	0.0	0.010798974843862748	0.005832300425446383	0.0	0.0	0.0	0.004294872602239379	0.0	0.007858305137278199	0.007351116625310174	0.006959848443046589	0.004135845711187363	0.0	0.0	0.0	0.0	0.0	0.003590978553483817	0.008441903466451298
petit	0.0	0.0	0.009405558734977233	0.004639710562460219	0.0	0.0	0.0	0.003652530952051085	0.0	0.012552625461683498	0.005410315490960652	0.0	0.007009170100012269	0.003383870218624556	0.0	0.0	0.0	0.0	0.0	0.012250536651718349
con	0.0	0.0	0.009243822936624449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
femme	0.0	0.0	0.006979521759685486	0.0057284513081638806	0.0	0.010142141042367644	0.0	0.0	0.0	0.0	0.009190003544842255	0.010322058525998271	0.00433373306578963	0.0	0.0	0.0	0.00467968989084974	0.0	0.0	0.020148349663131497
décharger	0.0	0.0	0.00696708054442758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bouche	0.0	0.0	0.00683022717659061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duc	0.0	0.0	0.006531638010400856	0.0	0.0	0.0	0.004977955528136617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vit	0.0	0.0	0.005984224539052975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baiser	0.0	0.0	0.005909577247505536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foi|fois	0.0	0.0	0.005722959018636941	0.0	0.004558939760140205	0.0	0.0	0.0	0.0	0.002950900121393703	0.0	0.0037852452684434146	0.004211042905936225	0.0	0.0	0.0	0.003493828419871468	0.0	0.0	0.0
placer	0.0	0.0	0.004814750304809774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
joli	0.0	0.0	0.004764985443778148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009139019361968927
libertin	0.0	0.0	0.004702779367488617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
main	0.0	0.0	0.004665455721714897	0.0	0.02178287381206019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050000805598371615	0.0	0.0	0.0	0.0
coup	0.0	0.0	0.004590808430167459	0.0	0.006395497569710923	0.0	0.0	0.0	0.0	0.0035255830772012295	0.0	0.0	0.0	0.0	0.0	0.006750914354151785	0.0	0.0	0.0	0.0
homme	0.0	0.0	0.004578367214909553	0.0	0.0	0.020198448121952893	0.0	0.0	0.0	0.010202236743549345	0.0168424317617866	0.005322886203535103	0.0	0.004926516935938693	0.003844438029758312	0.016922936459771103	0.0	0.0	0.02890288271835657	0.0072134492359354745
branler	0.0	0.0	0.004453955062330489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gros	0.0	0.0	0.004391748986040956	0.0	0.0	0.0	0.0	0.0	0.0	0.0034416406229821526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fesse	0.0	0.0	0.004192689541914455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ange	0.0	0.0	0.004068277389335391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00475721200463848	0.0	0.0030703020442438395	0.0	0.0	0.0	0.0	0.0
tenir	0.0	0.0	0.003993630097787952	0.0	0.004963669755596538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004144439012985909
cuisse	0.0	0.0	0.0038443355146930754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
instant	0.0	0.0	0.0035955112095349476	0.0	0.005635674276354223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doigt	0.0	0.0	0.0035955112095349476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puis	0.0	0.0	0.0034710990569558836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007385156073756575	0.0	0.0	0.0	0.005441574007956748	0.0	0.0	0.0
ainsi	0.0	0.0	0.0034462166264400706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004178482807515066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
garçon	0.0	0.0	0.0033715693348926323	0.0	0.0	0.0	0.0	0.0	0.0	0.002957357233256709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
enculer	0.0	0.0	0.0033218044738610067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saint	0.0	0.0	0.0032595983975714747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004732364409783764	0.0	0.0	0.0	0.038090114677093445	0.0	0.0	0.0	0.0	0.0
enfant	0.0	0.0	0.003209833536539849	0.0	0.0	0.01104168097232713	0.0	0.0	0.0	0.0	0.029922899680964198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
corps	0.0	0.0	0.003147627460250317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004016786287098499	0.0
tour	0.0	0.0	0.0031227450297345045	0.0	0.0	0.0	0.0	0.0031361386450369662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032645427302289004
langue	0.0	0.0	0.003023215307671253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031433500315164384	0.0	0.0	0.0	0.0	0.0	0.0
lit	0.0	0.0	0.002973450446639628	0.006602793876252052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mieux	0.0	0.0	0.002973450446639628	0.0	0.0	0.0047208679530316554	0.0	0.0	0.0	0.002789472324818555	0.0	0.0049881366219720795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048585577352234805
partie	0.0	0.0	0.002961009231381721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bander	0.0	0.0	0.002948568016123815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heure	0.0	0.0	0.0	0.016166962580818064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005160902208027103	0.0	0.0	0.0	0.0	0.0	0.0	0.0
porte	0.0	0.0	0.0	0.01283709088472748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chambre	0.0	0.0	0.0	0.011842149341730595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
