	id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
15	Constant_Laure1	0.004533133533746196	0.021435083125704805	0.007180905827972562	0.043098757145043534	0.026232140139038674	0.01559538491370038	0.0032469814439627484	0.0006132189543438293	0.0011342404168814605	0.14764818841213515	0.015547699158260979	0.1382970427477905	0.05420714082872741	0.005928739602983222	0.012836006768106202	0.05222938742816987	0.08315653516088302	0.041655065995704656	0.037176388865348686	0.02441902799599695	0.0017478247036018016	0.02471811215361232	0.06354339300557334	0.004583316687248314	0.003938756406971815	0.027836098928470072	0.05314560267910638	0.006750014430648697	0.017798622140634934	0.0597671903996314
16	Constant_Laure2	0.002324131755024582	0.015462428964468358	0.005858035664086766	0.050899833109066005	0.012509409893910034	0.023991460705871874	0.0033980716861254368	0.0010206741508396464	0.0016760742639440648	0.1605899837349007	0.014062834282094	0.09597010841614244	0.08101296348041115	0.002377309641216202	0.04199591970120322	0.051563872421608606	0.12395138013151814	0.012711537550215058	0.05754796075517003	0.0306770993991168	0.0015480386243980051	0.03262540015593244	0.03177065222652743	0.0034959800164957077	0.0060539408753143755	0.008347658888038158	0.0622662269159807	0.006545591068378762	0.009241009941011078	0.04850441158099024
17	Cottin_Claire	0.0035666307169380587	0.030106056257366776	0.019729698718791884	0.0326462887352077	0.0064697356603800145	0.016243490983134094	0.011477379438539792	0.0010962273516851237	0.0006950122014300297	0.057836391355516534	0.10316093581166066	0.021014168315143196	0.155260223208245	0.004658438723497086	0.009851532346516877	0.04570677746240017	0.02489561785921704	0.017060403821595568	0.04004535044049316	0.02709441181609153	0.001949273882929711	0.01711575868158964	0.08696320530394658	0.012122567850707613	0.026398087432458313	0.003197726264866244	0.008710816624765551	0.021096044562134906	0.05283496912349005	0.14099677904926106
18	Diderot_Jacques	0.006351644847171375	0.019651635134254924	0.005985380625824461	0.03454086122711127	0.034962921549948976	0.08188253631554762	0.2353568468391039	0.0013893360448895946	0.004945455612265599	0.130201049466511	0.01904516275748942	0.02756278055603321	0.06722556198999705	0.004737193686640786	0.017011212742506828	0.03645917701764408	0.010209842314209823	0.004188729912336544	0.030163801284618964	0.02878037509411087	0.005359470454229106	0.0701032710863793	0.010921841897874842	0.008552025656874573	0.012448229169429429	0.019179001095182138	0.013134298961135014	0.009814005084637617	0.027014476074610938	0.02282187550143072
19	Diderot_Neveu	0.0037587386270715624	0.05734719291332124	0.006997092587862222	0.011368233167622279	0.034379997984783583	0.061182819024187166	0.12863689213002388	0.0012720719275056268	0.002744565383420513	0.17013269155901584	0.014661717905131879	0.03562691045500745	0.05963947974789022	0.015753305293845946	0.08053862315528318	0.025914737155019883	0.007709247316392064	0.012878691805271274	0.021412563019246038	0.016319859600393515	0.005151790746534211	0.014520566326002658	0.022553169943637857	0.016733124809648493	0.022617211714591096	0.060211860384869476	0.008470443017828594	0.020572831660243113	0.04179323125801423	0.01910033938033488
20	Diderot_Religieuse	0.0037537402830303715	0.028275167287197384	0.005944159054324791	0.05695077023750852	0.022119111288379057	0.2004386355845753	0.006179257131648493	0.0008902305562691262	0.0012897593299768554	0.0854906755106721	0.040106535866487686	0.028481028498204386	0.092426281460476	0.005664749430736949	0.014684312359585566	0.05950300826465483	0.016359863645655035	0.0061958899467971385	0.05696127949451083	0.04533739786225538	0.002646578675798135	0.012332821473661496	0.028960363139594054	0.016901928146113042	0.022489544486438404	0.02874313005635106	0.03040983316610113	0.022216393507555082	0.03473931064017577	0.023508243615266083
21	Diderot_Supplement[1]	0.0022731720143904376	0.12018425862077387	0.012390198842476188	0.009367077422180306	0.016914856815751864	0.02057100704127364	0.014137214999990808	0.0023044018777566284	0.0022342995446292696	0.07249171394188979	0.016828027827730692	0.052900967742348606	0.037302721839694034	0.15111633447372658	0.014819174669455537	0.022201753433403262	0.008436108588207435	0.03630056060074243	0.02828197227869753	0.07109474241606126	0.002432749827640099	0.030761876431309843	0.03471802092955789	0.044578754301486424	0.022311452569475858	0.017398334827480617	0.012799884451547191	0.017929742563441313	0.07819275780877684	0.026725861298103844
22	Doppet_Memoires	0.008120165360138681	0.03244240208177112	0.021626401869647434	0.02509285311204302	0.08705068464152749	0.025223353102353893	0.009828728000181194	0.0010698420145425212	0.0021998564193567733	0.044282057668245015	0.07734751038204407	0.04120741712731543	0.018661570223685427	0.014580777373163751	0.01811273920232273	0.050112786959082424	0.0311104044235521	0.02065456115559272	0.07426125482021809	0.026565039155678587	0.004538297900867813	0.04026207364485631	0.04887675173266357	0.014583030286856554	0.015670171506375105	0.04828626840714199	0.0558826698374435	0.04069432471083892	0.04346753630871235	0.0581884705717814
23	Dorat_Sacrifices	0.00841583801016728	0.01710474816938812	0.0225241226238858	0.07511324043815926	0.008260725371675194	0.016822570195977157	0.002679861529378845	0.00038629654044258587	0.005003157964975978	0.05928156096509354	0.09144579456106305	0.0472984839906201	0.04272231695463536	0.005366491705836828	0.012924735681835322	0.05826822475393181	0.014736310305594075	0.010993406731188333	0.02873757299241596	0.00816341847897895	0.002625981897710004	0.01045732012214735	0.08548871462683119	0.014320488924426097	0.013682288065225846	0.007980987018555218	0.017872649933868716	0.011462620315943665	0.07216337773055222	0.22769669339949627
24	Duclos_Acajou	0.029516106942945857	0.04163870557853977	0.04928426446521528	0.00603712516816435	0.008701138648619784	0.023601422652247954	0.02199490197213619	0.00039545500769394234	0.0016889376891029138	0.07380805142396911	0.00775899559882457	0.09832541465048902	0.0717852543307982	0.010702054316870251	0.022649767376453987	0.06552011956544353	0.023541504401057303	0.03038682974167884	0.024662972573888237	0.01408913499552321	0.035920801928784996	0.01624958253809263	0.05503751099549769	0.007191811417005279	0.03947583197170804	0.09879401289987509	0.06361192466336714	0.006064068246822624	0.01038486865142983	0.04118142958775438
25	Ducray_Cinquante1	0.00410864240619341	0.018237623210597624	0.011004783209817357	0.026946127795972694	0.05373196584761439	0.0353858106013469	0.021377736911999616	0.0008575547518706396	0.0015649588796887784	0.0626886345272106	0.041982501947954144	0.04988920967871732	0.08824217014684424	0.004760064715293568	0.03350909782989974	0.06828847613124009	0.048922450658746966	0.004622068780884441	0.04665588862556682	0.14384585061885571	0.001367807926978955	0.028833890460956652	0.03158563528135419	0.014139872629232393	0.00616870674620504	0.011031093073391054	0.03764626254099737	0.00914709246183421	0.02473063774078852	0.0687273838619465
26	Dulaurens_Imirce	0.008413726853743985	0.029366696593473334	0.03384151132269102	0.015366103841179868	0.027168621130463963	0.03630809291698294	0.20304808928229806	0.008149018423347906	0.002620995815207059	0.06365800372017903	0.021041356500623384	0.031891741863451735	0.03172468108799353	0.011329626093274996	0.06326299836941292	0.010107052773499377	0.015936356331369597	0.03128727843096298	0.028231015352483853	0.06250980495627273	0.019731072125193934	0.03039666560066323	0.029219369412931826	0.012255204077989823	0.022992482971199983	0.04585032765299338	0.019611580000277948	0.04194685785734737	0.019609325831205313	0.023124342811284945
27	Duras_Edouard	0.055095749285136913	0.027473186253047358	0.005612370503666682	0.03062961999199333	0.019104838548196394	0.040310251692651476	0.0018800358671331252	0.000531537286028148	0.0006107804249932126	0.06704138172408709	0.061399984136900676	0.036798479672818386	0.07443129164246452	0.009449705883993277	0.025296477611786074	0.0338107981176837	0.031433290345774266	0.03282198288676942	0.0919651624482387	0.03305145992712789	0.0115464189084233	0.018125408217199213	0.09071132260691782	0.007925421548980951	0.012906576434475027	0.015267295112462154	0.01680653762699289	0.01298471412957514	0.034144839611340995	0.10083308155314191
28	Duras_Ourika	0.005925432514857744	0.039789917539120825	0.004884264400981246	0.01265496556431784	0.014923671527297427	0.02178958245836092	0.0010194813667144585	0.00019819819289454906	0.001427396614368347	0.0491734749989094	0.05030809840275407	0.04245024407064623	0.058655572557354686	0.01770261279010914	0.01748228157445165	0.05188174146383364	0.06667162308981589	0.009965912365396136	0.17700466219042751	0.04854148030180717	0.004347344566202327	0.015123512378780976	0.11557076883121555	0.005645351130105261	0.011341046075481753	0.011398500771333144	0.021584686856035293	0.02707328073795474	0.016873315893806626	0.07859157877466548
29	Fievee_Dot	0.0055588844146043535	0.021948138922578977	0.00592780692229674	0.03763036935648078	0.07621667441040188	0.023556362670942965	0.0021911242586663683	0.0011241922978880107	0.001228859316079291	0.03826759008175073	0.048410752453447586	0.06095271781585067	0.07588571895496674	0.009966265884349096	0.04103556756574156	0.10959005566905314	0.050509505418205335	0.0014429406974942407	0.04916408718111372	0.063331376989625	0.0017730127877331522	0.024709101939743728	0.04443263038515143	0.014267777278299015	0.005323695635618324	0.01304218524954265	0.03803992264593513	0.009763690897145356	0.01580377473892448	0.10890521716036958
30	Florian_Estelle	0.012913405534063921	0.010325553960263684	0.08584181359935013	0.015174032927854882	0.014207728543139017	0.01851224273352714	0.0024794171588960958	0.0004458508061924582	0.000906226564981631	0.016753429642024354	0.07444974606384545	0.009142582566818918	0.10781149062998835	0.018642254152604797	0.007630464909020779	0.02918963623645606	0.008525946436231386	0.13152066924810943	0.06165454024781687	0.04723066051131644	0.07301512455518909	0.05803706734448021	0.022849231810823982	0.007970195366201315	0.019917615906743947	0.028905341830082747	0.012548781746136528	0.005665292650562913	0.008230746797433219	0.08950290951984433
31	Florian_Galatee	0.014073583913846452	0.017753261699858518	0.07768559112660856	0.017815196122856567	0.0142655673920887	0.034175813853252975	0.0036421980063111982	0.0003691057332847122	0.0006070765503827325	0.029778462777879766	0.059146359423454586	0.013138777230973009	0.09867185338911102	0.004070652950867444	0.017700861794497234	0.03369289681667842	0.010448199945687449	0.13890179138552186	0.06716756943333534	0.050546925798244706	0.014629384854274242	0.06082310996560592	0.024802472322250746	0.0054279498249188325	0.023519150273294473	0.04930993120202124	0.02137985849605878	0.0049228442036606266	0.01297788771681296	0.07855566579636092
32	Fourqueux_Zely	0.007791344007068473	0.025034898829099518	0.018613307193668254	0.023110366428214492	0.020412509269239414	0.016940161982961402	0.001827903236078167	0.0001894897368657704	0.00046092313625371753	0.0806689558767717	0.03923138407968771	0.0893688753241518	0.09865100600561952	0.021427459890357745	0.011665233570430025	0.07726512764136997	0.03887709547803913	0.008626680918854811	0.044963340925856535	0.008805875183723473	0.005436306769622027	0.026716345709572757	0.04688445592244107	0.007611570693813855	0.015911817061989415	0.010919076150747423	0.059331323011533425	0.02778954290449622	0.0400536481600358	0.12541397490143638
33	Genlis_Adele	0.03393947371004984	0.030991482133323204	0.005528160712938387	0.04420560740047443	0.023603838121025435	0.03190726460291228	0.00404710378378359	0.0005986725374788634	0.0014078701878840311	0.04487143102785343	0.04490902985187584	0.06560671826951012	0.051318571859621014	0.00518066536870696	0.025883901352265596	0.05418431863445277	0.22575211534663073	0.010493043302789499	0.03466778312964434	0.02402195636565767	0.009212193560467237	0.017224292422845244	0.0460742533909657	0.006351383462209432	0.012382906700166623	0.028018850635286766	0.027433966901328398	0.011243874259311074	0.024413136599494723	0.0545261343690467
34	Genlis_Chevaliers	0.24336867899724857	0.012399423262734853	0.010472007908522707	0.012281983307302487	0.007972610206160814	0.03716118553344509	0.0027179710469845127	0.0006475920062820682	0.0008359277946896787	0.020554652670572646	0.06143576706673287	0.020625328520062606	0.07666112894557237	0.01929193410944392	0.014555028372870519	0.05987567904286738	0.025867345363826143	0.023288867829625172	0.031441143591458394	0.02135039711864927	0.033614732465826754	0.029872471044390426	0.051368788182301915	0.006132748530893014	0.033258064734543125	0.0057089477676845555	0.02153952711315498	0.010444829673746058	0.033484976157521246	0.07177026163488599
35	Gorjy_Voyage	0.005776751806030131	0.036094191026045955	0.0498103174568653	0.021348267446184933	0.03528174676685868	0.056869769575921034	0.04186951974102053	0.000787225843129314	0.011904154026824784	0.09021873791774847	0.015821071417277153	0.03981616462514228	0.07014351912297494	0.004983084111445095	0.11495604812396068	0.07244333205661617	0.023712500385425096	0.027678195870521626	0.026912645488339833	0.025244792257442014	0.01119248248294926	0.051541015118386546	0.02241491781030388	0.008894313344424545	0.012144734173321924	0.03923312370713359	0.026844239623062437	0.007382002641158245	0.012282276725545447	0.03639885930794016
36	Gérard_Comte	0.004074988105500976	0.07436342882354413	0.013347658090368666	0.012648260763253245	0.013134013177090788	0.007678724118272458	0.001532653035505817	0.0006058314148974004	0.00107783906629101	0.027427775984944554	0.03511114099209501	0.03998344943047279	0.028534586832056494	0.022875692470424813	0.00600304358612725	0.06219631676845762	0.011074656167047912	0.009615171888164983	0.04042439698695633	0.022855536335471355	0.010490099503870264	0.006200442412880015	0.08801840823069772	0.009395783678058472	0.013200879659014779	0.02182482188353624	0.027604251885155515	0.2560372543300604	0.04636722022393159	0.08629567415585149
37	Jacquant_Lettres	0.004064555358568216	0.015774360186668886	0.059039185245899954	0.01759432269558462	0.014573062187212485	0.010830675117214462	0.001780014895045612	0.00042228801813885776	0.0004976903414110426	0.03927727008616732	0.03857564095148618	0.08013728195846398	0.04327600887562143	0.00422145918540288	0.01416844125094568	0.09346809480934216	0.01360989949696627	0.006657351957511155	0.023093522058333166	0.014024234521451809	0.004691228422887671	0.011515369939032566	0.16272430393638587	0.009188679130843409	0.0070738359415692086	0.004133599916683265	0.1685842577501766	0.006946991343164648	0.04498796844713798	0.0850684059746826
38	Jacquin_Parisiennes2	0.002767030813604409	0.03119361957029355	0.01977863085511092	0.02274810465880488	0.044615480602103665	0.016247988758453322	0.0029844282822270823	0.00018967193311731145	0.00131560729440969	0.04755286491999655	0.0328495091755645	0.09040946411381036	0.02320293394642181	0.013074478308803417	0.02980590601132679	0.06353415839857016	0.017817899948182805	0.0053239195569787495	0.03487508527360667	0.013147262721066632	0.0026963512825058846	0.011248184426279024	0.13078141418245512	0.006924939692225587	0.01580558703730051	0.045365481090435054	0.13447469889201732	0.01731854924376405	0.05361944004749959	0.06833130896306465
39	Kimber_Thompson1	0.005461506557930772	0.041196297560842546	0.008697778572443877	0.014202808013886344	0.055155807423818766	0.05123928730048002	0.045123094782778546	0.0005235420110566714	0.0008874604531299086	0.06886266265834601	0.015018591232356375	0.06785913577453875	0.03823737362622367	0.011912532971998431	0.019645331203925465	0.03010609458861013	0.021855934135524942	0.011566506555330584	0.025161667468386273	0.030811124347765267	0.0023685754949257882	0.0742003675460758	0.030977011263914393	0.013876805250109548	0.025485277926147198	0.0203815976934992	0.19698266493128339	0.011797364997384454	0.03156692617016579	0.028838871487121078
40	Kimber_Thompson2	0.008257193493719011	0.01736854168369318	0.011689420286037616	0.03955302281055453	0.042894101693983125	0.018106189432492766	0.013037717466933555	0.0006937292716440253	0.0006777429319699354	0.05117024482985172	0.03560713591901243	0.03312345950797979	0.04334257736924188	0.008762983030387955	0.018743948340496676	0.039966725446007635	0.020403988687744554	0.006991816755776562	0.07738234919074707	0.038969369135120877	0.0015824308338623083	0.0748162380381761	0.03885957686167021	0.008581398976225398	0.014289544556696218	0.014561168103330968	0.2432625929544713	0.009835316465677367	0.026791109857106653	0.04067836606938868
41	LaPlace_Collection	0.010904375326077574	0.01967048222361401	0.009569643833208519	0.06250801773431758	0.013305416423342414	0.018875324703607373	0.0038945931273150934	0.00044745178178980083	0.002823790151811817	0.04240144209993245	0.046982334344348495	0.030846911152857842	0.056696150737312316	0.010762308429585784	0.010570853415559228	0.08539335515695647	0.016159142678490293	0.005855688073165699	0.04842003125338571	0.03449466283454571	0.03416575214929956	0.04185146787155294	0.028362052615713368	0.006529907001451445	0.016677780205129843	0.008573517924708108	0.2286579980297106	0.006984562642568249	0.02865157700065443	0.06896340907798731
42	LaPlace_Lydia	0.0051592375431514965	0.034901903947832935	0.02930969114868416	0.01282964347385863	0.028931554473085094	0.018267568860180036	0.0027676441675061085	0.0006875203297471273	0.002402007449357203	0.028905713528839076	0.016213014447206766	0.12302688295420239	0.03954987190423072	0.005144855260388741	0.036406229381563605	0.19204747755660262	0.040543902876305465	0.0064279923422568734	0.03002136135847963	0.012066361925158343	0.001845167566661646	0.027954835302135897	0.08705848939255124	0.016509415200519618	0.010927039666070146	0.024301952635099832	0.08664180156138471	0.012722710338113589	0.0189470002592886	0.04748115314953773
43	Laclos_Liaisons	0.004142568075398648	0.021583257142959528	0.014000919118529982	0.11102675586241385	0.009066862888457499	0.03739472980614839	0.002541670203400576	0.0007660665198868039	0.002566449072468766	0.1409253549488957	0.021578714479284698	0.03865289583210286	0.04827702243894954	0.0022086846816957583	0.012855709335691821	0.19036641752680825	0.04257853941018239	0.0019429751400551968	0.046042272607640385	0.013050253820892357	0.0030007949324025716	0.0201013355718782	0.03820656988935618	0.012862345853823634	0.005087557982173535	0.007902319590818649	0.01646995105052594	0.008586878720625463	0.025226029804924978	0.10098809769160777
44	Lagrave_Sophie1	0.0059546112672358925	0.00517010827895365	0.02888901963629527	0.10048824581281286	0.01019159978119035	0.029759090022893182	0.004244504852166647	0.00038646027594242465	0.0021568597107069704	0.09558929923178917	0.07209764590880047	0.04979752049017	0.06847870820192799	0.002436941784475312	0.04469023114753279	0.04309554081861083	0.03281312821499872	0.01323803664086431	0.039000463405640465	0.06251551821749551	0.0031350211240263946	0.04425251103763748	0.06419429180164259	0.004693328451132881	0.014340256572353804	0.001879963163752225	0.028379106164009692	0.005919779323253906	0.012681828745342934	0.10953037991634529
45	Lagrave_Zabeth1	0.003595175141029605	0.015316873857428123	0.013921049982752046	0.026679649944238958	0.017326452932764403	0.05652054360185593	0.012462786118684052	0.0008286520806434269	0.0017847869879180818	0.08429495369653905	0.0572158178465764	0.033802256157753174	0.08977249508871461	0.0029967533504746844	0.030516714083284956	0.04864905771340282	0.02869596419916321	0.0065751106393186765	0.06591237950530185	0.18402593350013446	0.0008337809104027654	0.0353962413937168	0.02646552175577733	0.00702826084970732	0.012289678099035254	0.001811214550917341	0.05002967346642365	0.005379606887269563	0.024675139104729883	0.05519747655404159
46	Leonard_Lettres1	0.005550490197304588	0.02800584217420782	0.03390702765726167	0.0344286522816474	0.0208750568624998	0.027860518631009204	0.003128961826634373	0.00038179259483951087	0.002630600639873696	0.03287232484234606	0.10707115554806158	0.01614183591278734	0.09133806608506947	0.009758432440321907	0.01607249594383128	0.030410441193572613	0.02339159070132148	0.058912705918470365	0.058128429385741455	0.04874463974548529	0.0037992538880830284	0.023564269282348775	0.10084320675782447	0.004522004803574991	0.016832549302281324	0.009181050364402775	0.02272263084181349	0.019909229200765776	0.030630909459245313	0.11838383551737316
47	Lesuire_Aventurier1	0.057792006710415976	0.009611363256882442	0.029447493454352856	0.017162877431218544	0.02918316192474621	0.055117498476520914	0.02648265859169883	0.0018143372830502083	0.00674987909345948	0.07009954207429678	0.0351901427550456	0.027523986098979502	0.054581024892741185	0.00501792922404935	0.06162112319713254	0.053535343287560204	0.01877525418835961	0.013743385877094666	0.03204809508354782	0.04673749399481084	0.01478151251345782	0.04998858311665549	0.030585272900362896	0.014045686818145687	0.06873521694322522	0.017684181189472497	0.0589756465110016	0.009872314320860144	0.05433923572399406	0.02875775306686103
