	0	1	2	3	4	5	6	7	8	9
aimer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019343549392568427	0.010327990157821225
sentiment	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011807687615214786	0.0
bonheur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01085672169121518	0.0
heureux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008754234639560517	0.0
tendre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007482380389712186	0.0
sentir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007241714145325643	0.0
doux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00628239175450706	0.0
passion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005287972203048773	0.0
amitié	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052311482286797285	0.0
tendresse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048250239412774365	0.0
éprouver	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004054557700567739	0.0
peine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00398436337928833	0.0
jouir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036083223724343557	0.0
charme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003583252971977424	0.0
désir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035281002909721745	0.0
oublier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003210554551851041	0.0
vif	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031186334168422916	0.0
adorer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030450965088352922	0.0
combien	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003031726161924929	0.0
inspirer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301668452165077	0.0
lettre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019191798784122065
écrire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012471407975853374
comte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011011724697886046
puis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00694755261269812
chère	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057442697872550985
adieu	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052382162625360705
recevoir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005143752937921852
lire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004804134794665971
marquis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046579415541915855
marquise	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004502751806611084
cousin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004286835636064298
hier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004086663352953216
mari	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003980954394456352
