	id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
10	Bernardin_Paul	0.013255023122553649	0.017833746486048196	0.015438949576381283	0.0007001037778937223	0.01844066621404861	0.017138351515169924	0.030225335408638598	0.007209895154723399	0.025311793873485935	0.008191263689541317	0.03252103551050767	0.042800002740333326	0.006179970749180224	0.03739000024237003	0.03392724003166747	0.0009548298797987494	0.09504838075007158	0.022703847773317857	0.00044721295398912197	0.006933969514613849	0.02220942970229653	0.01921866693872017	0.003880363205418111	0.017837073373990223	0.007837480951625652	0.037087158351834064	0.017523081729766573	0.04513545779191279	0.006682328400351169	0.0008517515806557458	0.03923715900090052	0.03705535214925384	0.017778040077562115	0.038084900198839554	0.15144288049774565	0.0057225735531994905	0.021815157143470983	0.011705426545543308	0.002733916792207437	0.06351018305037158
11	Berquin_Enfants	0.019760563326457356	0.00508521859689191	0.005993283067948697	0.0015593560552648433	0.010332174478635192	0.021438588147541227	0.012174218629786517	0.006445164296883237	0.021911708708456507	0.008268200764787044	0.2582864733730017	0.027801216990590138	0.0034780897266910027	0.016733393310501398	0.007654963966912582	0.0008425418859229465	0.06419482077710534	0.011015413088634652	0.0020853377276231337	0.00452396694786528	0.06495844091596674	0.11030977576960492	0.002276156916137503	0.021477980679971205	0.0037497175374894905	0.026826846796338802	0.013052202785975586	0.017187952362317616	0.007275240403536801	0.004722426094387076	0.07138982676829603	0.06583444484035347	0.007405130267172893	0.018469892332510757	0.00881808252092437	0.02122256051215327	0.012477891968807117	0.005222899757899542	0.004746081462859442	0.0029917554397965794
12	Cazotte_Diable	0.07155305424376421	0.0018432332378816136	0.011227041858401324	0.001927831759751667	0.06547198428760032	0.05338039687205135	0.05292376918789221	0.010574357901920899	0.024238775889711406	0.0221710510517074	0.03398578038074816	0.06371556510158459	0.013069247787560568	0.019449133939922227	0.016953051346489664	0.0007643080019665264	0.010366391705815188	0.014016822718979492	7.46939103498132e-05	0.009023882485154023	0.04694838240963949	0.011509523845687906	0.009363992600856134	0.018891358168718432	0.003317263393486198	0.050679547768041365	0.016225621127174662	0.02828533001481504	0.0072997192017533455	0.0009394085399722503	0.018330351682702924	0.08131370217839133	0.0256936581574439	0.04044639554237042	0.01046968238133144	0.05451003889302592	0.03861047435193827	0.022891029496142586	0.00519901326034925	0.012345133316906585
13	Charriere_Femmes	0.03459671580162242	0.009328701425173965	0.020789989183356904	0.021810748922083126	0.047831498130186285	0.0259083435323872	0.03694137313491923	0.010354843832593066	0.04692429313777646	0.0036822085474581406	0.10514108911007511	0.014546989164768853	0.004989434111118081	0.029360530391981617	0.0218683094327376	0.00118925399827063	0.010498261828060358	0.04350672909881963	8.103867893675658e-05	0.007133672933279616	0.048487917557744814	0.015153152479115434	0.011248814282450236	0.05142246217587867	0.0036029724617838723	0.013523114909798956	0.025821538270953313	0.021442760610852627	0.032247167523358114	0.0012674906321510763	0.04498436633921344	0.06592620699197993	0.007450318766337424	0.02447194201739353	0.01020647614055465	0.02730991367515862	0.0300387424141354	0.03728910398694464	0.008752902442406365	0.022868611926183842
14	Charriere_Lausanne	0.01907414753880363	0.0053502410553167975	0.007760111606589504	0.0013120630300428543	0.04586391971232738	0.024932438476036475	0.03134325974395817	0.004572016824527611	0.02353578506348899	0.006360089712001953	0.10868252735530425	0.008321734937468152	0.004134287179579027	0.024759278391921817	0.012278094072711694	0.000512773233248673	0.007150949380922689	0.10873355145096504	0.00019301455188436504	0.0040061062993322055	0.04475371360159884	0.007385811876620783	0.0069336405845263505	0.06074216039976625	0.006546087690391007	0.008299716671565439	0.04821637169824119	0.0395123179629811	0.014887771944673112	0.00031967868412646267	0.05475767086077014	0.06779120639515518	0.005195807912888327	0.02486716063418253	0.0038627319111203535	0.0384247885433977	0.034917867314567516	0.06017236593152532	0.0038662248570727033	0.019670514908398513
15	Constant_Laure1	0.02051920480715139	0.0028706751119386867	0.0033038890464336034	0.0015577279687589345	0.08084095425942332	0.03479922950006371	0.022079384558809447	0.005270355105583033	0.014979080174126429	0.011368111437415153	0.10697022498122256	0.004704943933810513	0.00456915256776334	0.022329521339301862	0.021047187377756817	0.0009024587059687079	0.037747667657187636	0.2103748357841234	0.00024270881409686756	0.002734365083957889	0.016100798188343524	0.0036672039370058635	0.0019089857094881694	0.027119777102567917	0.0032525376856136737	0.013249043592128418	0.03365690208951191	0.025065936676263396	0.005319021561562655	0.0006211395256290523	0.01406084944268966	0.02743506513785701	0.006115463378339437	0.08081750151695909	0.0021762022653074847	0.02132296639266825	0.037386779934791156	0.03992865613739095	0.0011770606870625455	0.030406430823926574
16	Constant_Laure2	0.029155861010883587	0.0018534732018696254	0.004051497391488785	0.0006363870544104993	0.06649257107574064	0.03346287414347883	0.0232304162159113	0.0048266253810776896	0.019461430260078252	0.003988081792074624	0.12101570138869452	0.00903591774017897	0.004620718699615991	0.00815514872124114	0.009441277358004513	0.0006448323417732488	0.007699977458799009	0.26379826137653667	8.397949477286466e-05	0.0026096653998105034	0.021119222456208935	0.002814299327413707	0.0028284509143329585	0.026478444649700533	0.003897124897788991	0.01544684379428767	0.05064385732862636	0.02886640499405017	0.01174399821007667	0.0007537773517783609	0.020522436651654447	0.04253604847370845	0.005082794531795122	0.04117178431345347	0.00244495475578418	0.04166433671258733	0.029663549981192437	0.025810994524840675	0.00599433614137886	0.00625164248289944
17	Cottin_Claire	0.015106080741050545	0.001971064641430798	0.012092759796399196	0.0008591801578256552	0.048345598154985917	0.015568032999340092	0.01781837033038106	0.00967242056046872	0.024993975815149637	0.026966943721665644	0.047083415091478766	0.07276429948984048	0.0037253860751279505	0.006924909992914454	0.014775991746034695	0.0003766301196442893	0.013910661383335327	0.023079854625319262	7.776460444670903e-05	0.004138006316375127	0.00821495181572677	0.001669837222152382	0.0029423310502039632	0.020399194005605168	0.00661867166123112	0.008602334140363835	0.04887489778892269	0.07606201510748338	0.002863121639628011	0.0004877965557981036	0.02248776646900657	0.1062268937174351	0.02279379401324731	0.06280538144979789	0.004696363682660179	0.009805044337738064	0.1915381938457174	0.026731574565172382	0.013991172429551621	0.001937318139343722
18	Diderot_Jacques	0.03911098854532175	0.003770185650995205	0.008381958898175557	0.010859351052039189	0.030352391157284525	0.016996498506681775	0.03160326167511378	0.007998849223199324	0.01764116572066005	0.01784357155424411	0.08168035049350493	0.013847059589557217	0.004679619460959424	0.0232538483021798	0.011265123047744355	0.00243061192532123	0.0033982241359041053	0.01815321270780538	0.0005389513099822882	0.011719979005763857	0.06447449729145732	0.01865416197846568	0.0033725243936427057	0.02235788041448755	0.005065345377277232	0.016914548442111373	0.014308404501200972	0.022410041389493623	0.011732489792645817	0.0015064418393455998	0.024873119551212797	0.0549880233153876	0.0035894904042307295	0.012131911913760035	0.002547064329149918	0.01596909348471148	0.015417466554670859	0.02458797549030609	0.2939761771383841	0.015598140435620753
19	Diderot_Neveu	0.011820036392720315	0.011640807433298973	0.012865893618783328	0.001748068351649032	0.029180526628544493	0.012332670934488818	0.0214967327630181	0.0071442211675751535	0.04680598203073146	0.018616063547447596	0.12125010348240968	0.028164146240116768	0.0053119551394483246	0.03430548537806692	0.042652082437526176	0.004502199303523788	0.008161535010206219	0.010359115435611303	0.0006604611686860859	0.00467858542811326	0.02722343230818584	0.050476163802859075	0.0026733470425911576	0.025465881143602504	0.00594399230020241	0.03788402394540541	0.0076156796768525135	0.016357052010927083	0.005964603326833945	0.0031962539184078537	0.013888254228491511	0.04537203565396727	0.007386440493861412	0.018138823643430717	0.009053434568570343	0.1015678205567276	0.017425735508776255	0.015394318823893796	0.11128759456826798	0.043988440586179574
20	Diderot_Religieuse	0.008230800017385643	0.0020066712553710887	0.02356648428745346	0.003995420810641469	0.05253576762544544	0.03136240443287857	0.03921836597293025	0.01267070577683593	0.020698801674393683	0.024727094079370057	0.06333172404768884	0.033194449327206756	0.003927559601293002	0.011945976578427909	0.015680914393999906	0.0006408614843912568	0.0015499338006819705	0.01649414427258612	0.0003024993506053376	0.00222411813323361	0.18241259557060382	0.006550548502685841	0.0026582038889012105	0.03932810144797913	0.003891227105776947	0.020213638622346937	0.04754377324137582	0.043268436542502724	0.017271110061753046	0.0013287101697762608	0.04200262725281039	0.10934262867248395	0.004950772133736856	0.02840798300435871	0.005747000610456223	0.013740151125335635	0.018952095587695894	0.011079619556706168	0.0063718618499293295	0.02663421812996463
21	Diderot_Supplement[1]	0.017535458785914136	0.007225639805947674	0.015956392198152872	0.0012062431200272356	0.04532534571733946	0.014982073971363889	0.02115604892548229	0.009644973216553925	0.04002095241828079	0.04798860803293659	0.043167564429393034	0.021169286595772163	0.00931230478313944	0.019623633195529247	0.1683529366754189	0.0006638738944515628	0.015281769005072188	0.008539933024362463	0.00024439155577100533	0.007978259693768048	0.023372020217429505	0.012064274324049162	0.0026878951399112476	0.05042889348853149	0.006107715844759286	0.008854944445430767	0.006450592717166377	0.016701491239689874	0.0038737718508313236	0.009004409742965496	0.08215956013390761	0.03701149788340952	0.012838797157059956	0.026894181891218	0.06793789843865537	0.008566423611402627	0.021036117076033825	0.05956438947535333	0.005651045162663699	0.0234183911148546
22	Doppet_Memoires	0.03791663793172604	0.009425481814174175	0.03155305502311891	0.002064807674157122	0.044043788862690086	0.06457134943309475	0.036149093788822556	0.010390150641077048	0.03258667839848697	0.022227161489531768	0.03199479710586555	0.014787813273250254	0.01118128688638762	0.06864518656707158	0.03282345683743122	0.0031440173283933167	0.014841943646696545	0.02005893023585166	0.0005106777198295537	0.003115099454936574	0.03203091663393856	0.012084721226787793	0.004807710859012288	0.01952734329667363	0.008024349471953832	0.005425567704975818	0.029438459677095186	0.10042032981446211	0.008430226647340276	0.0011717011075966363	0.02831728683956298	0.023327404635595093	0.022503343703137443	0.045961593436028354	0.011625726443500094	0.01977115483296018	0.05620870398533562	0.029223612525690064	0.0040603777890468535	0.04560805525671385
23	Dorat_Sacrifices	0.008627086313515674	0.0039907367329168825	0.005897198186682344	0.013210322202834818	0.08425103458519266	0.02066907310723718	0.01812417254850419	0.0065238425702047066	0.01080366725068623	0.03762759494685582	0.05120155686684984	0.030703741781136867	0.0033707380841488644	0.006217161129196752	0.023834239320786498	0.0013962725500865202	0.010447428015133537	0.011478688528853623	7.935172187001435e-05	0.002564311885444757	0.016145722340096542	0.000864104935889916	0.007038804012143016	0.02182987929042391	0.013760307118375652	0.005737480853732969	0.07186470256847823	0.08819634110497342	0.005512811204757387	0.00033531480849075424	0.007790159287047697	0.03505746486931481	0.032189992839661896	0.055313029244575186	0.0021321236405529775	0.01664920185601801	0.22233242370165923	0.035981025191735086	0.0019714919932332167	0.008279400810702326
24	Duclos_Acajou	0.01054654904666907	0.019964121935723278	0.005408446995949951	0.0023790912935985477	0.043642207704620135	0.10143246245610686	0.037586541684869516	0.0036465272689196167	0.04388108529654525	0.012972524058470759	0.052527764612007824	0.021972927453602017	0.03582111298916654	0.006029910287105233	0.023885451396385874	0.001965356446068502	0.022930490975058747	0.020530206248549294	0.0002736853031372472	0.0024527340698832865	0.008442837135416291	0.028662777517416978	0.041907029928414254	0.020402159688819296	0.006374124067604034	0.006151935302480627	0.006109802055706744	0.015594751736247256	0.01527835134505212	0.00014706739408831352	0.007714151724790224	0.03338541420098839	0.05510538088851512	0.056459156402343405	0.007413412121275286	0.13748354461218054	0.014825956652214894	0.03905796303941959	0.007653313431405065	0.02198167323318403
25	Ducray_Cinquante1	0.0309581742133974	0.0020239007044887485	0.008586898023437206	0.002293002587874693	0.06802646205723342	0.031124691163175584	0.04232747958341131	0.00927888102506036	0.015110569249883644	0.01582270882771382	0.07326421330365993	0.009941472810329395	0.0073048165079547395	0.042871860206747145	0.009637939297747337	0.005345558575206544	0.0010515675636123434	0.07403785137197581	0.0015970215213933188	0.0018362340847322743	0.03372124622615114	0.01752830289466279	0.004896365738041888	0.019736879208285107	0.00884762093486805	0.013920845390585409	0.027313282538244294	0.053613282571725485	0.002942032892353776	0.000838901859977647	0.11963605489242564	0.06721815655193991	0.011275571630269121	0.045542655141751494	0.0010550957078655188	0.026848606326770857	0.04635142488606478	0.02941916479854456	0.004667015632385115	0.012186191498052442
26	Dulaurens_Imirce	0.036529310764650325	0.014412630269548081	0.026630116881825257	0.0037481571296097177	0.012815373098962694	0.018269275208912906	0.011066125009521179	0.007388405732030244	0.02754490492877188	0.013923632809167894	0.03545440565062371	0.022473311757517073	0.00831958052818291	0.022102728418969163	0.024661857138326502	0.0025448492126401243	0.011089970790893296	0.021867069541027507	0.0037136441427655952	0.007778095651611936	0.023365147189673245	0.19997197030396544	0.007861679651422362	0.018845360338619634	0.008881116106588312	0.03233354674745837	0.012758840338089113	0.015629662247920798	0.03669377060324851	0.0035108515817638083	0.0503455491424592	0.027990426207096117	0.039560153589153296	0.018645228230087556	0.016506317656269785	0.042421200125381496	0.024057949991493483	0.028218962310759696	0.024863707692550606	0.035205115280441096
27	Duras_Edouard	0.01385060261490466	0.009373635650648903	0.0079689926875243	0.001362230012152657	0.03858117639248931	0.018705265278456867	0.023349656528096136	0.005586976891243938	0.018108977863159213	0.020731492179461606	0.05507594129794953	0.021875318000135754	0.004346698928413254	0.006385103571326791	0.018556528788497968	0.0005167818945034805	0.019811945017496117	0.03830237863584269	0.00023831571043827983	0.006048570926174117	0.04342389087017254	0.0014100368733013968	0.01960619843662305	0.03805525579700252	0.003692320356823284	0.01928658510451272	0.016112770344872435	0.09986052357823949	0.07045497451668242	0.0010304095427707057	0.022860644598629947	0.06880274049684244	0.006871741038717127	0.1123850925318084	0.00904986168510247	0.022975501954330194	0.08909494135325083	0.013850516468915266	0.0021956288675536273	0.010203776714933555
28	Duras_Ourika	0.007812304433535104	0.001167566464674307	0.021249287215535855	0.0015604095404558092	0.05066085107864163	0.0320606260847241	0.019076254873315216	0.007318798194299641	0.041185585179064475	0.011107198903078533	0.0657683305401665	0.015345712170042795	0.023190271961324862	0.00899874861510861	0.0173736939489624	0.00017252752623567766	0.006966290969992403	0.07631004277042232	7.931885508336954e-05	0.004903898530718732	0.022608380538061454	0.0022227077545310526	0.004221752021918279	0.02381120913669019	0.002361707479758078	0.015374670939713465	0.010046244938557413	0.14070833243254363	0.008985632770010266	0.00015185790606946474	0.04056111783950349	0.05349145359380956	0.005180785897201762	0.16128495958227426	0.004864197111894032	0.01641758347764122	0.05615455792587562	0.008313372688548013	0.0015764681996491062	0.009355289910367293
29	Fievee_Dot	0.015565934758578048	0.0055877148393072605	0.0045319000696309	0.002650074856180072	0.07289167811598864	0.05496069442165194	0.06675921061155285	0.011104184247682286	0.01473090210930237	0.009404880017623855	0.035316584439464775	0.0068414417933347115	0.007364761263069069	0.05621075525978293	0.009602636152435097	0.0008954942722019284	0.002064700102321825	0.04733712719410436	0.000160794912358892	0.0020190855711967478	0.01831637529898243	0.0017854679767553905	0.010035459079307293	0.01990056111011595	0.005987847584985259	0.01719555561011107	0.04709447760176563	0.07523398005255386	0.003748986162669053	0.0017086736458492167	0.0656790253703547	0.06347279527967958	0.005446483210793966	0.07501742394505095	0.003506349388810173	0.03401431999946611	0.06545785454340217	0.04597893362380789	0.0021242960428158033	0.012294579464954974
30	Florian_Estelle	0.020748636690529055	0.0399740670660238	0.0032595456479993148	0.003942770684041201	0.018021449478322554	0.01716485994097613	0.03185425264827337	0.0048802018082926	0.0070043128453740125	0.006432434028025986	0.015255111263299273	0.028985929724130288	0.010576823423979729	0.013910515766462782	0.005907701939676103	0.0008403489565296673	0.16676835065594045	0.006553118531040154	0.0002054582075827737	0.07085543627656879	0.016843343239001714	0.001772764991414542	0.005147313079069795	0.012684408501680218	0.005744218320709027	0.010936750033832016	0.01978806662857845	0.08495739910412319	0.015576643615049094	0.0007001393451221677	0.034681306190158114	0.12317839710200532	0.031091177521314704	0.030225014907405413	0.011181087084156901	0.005101365833353638	0.07941718329064636	0.00713129275148134	0.0021770936705119044	0.02852370920731807
31	Florian_Galatee	0.03145270966823102	0.007452800105797539	0.004460766054302548	0.0034186604363360563	0.022630631419165256	0.028398881730692216	0.030363417653801843	0.005950527586208551	0.011152369093262143	0.00825173061610844	0.0310133185882975	0.02696197078260487	0.01400279706447895	0.013942162548446164	0.01019777799488896	0.0005388448002506432	0.1885174558974111	0.010796290801992058	0.0008510972525795377	0.030542123100804827	0.016815685693268023	0.004013807628874786	0.004204699466045155	0.01507686313544434	0.005720175445688689	0.015693623403534848	0.022541814670356493	0.07040860695746097	0.012853988002098773	0.00031031768542499075	0.03432822902153173	0.11063018822008065	0.02523652793125458	0.02682093553297846	0.008133024910719402	0.011390053662364608	0.07331573904886246	0.009925091568401061	0.003740103699911765	0.04794419112003799
32	Fourqueux_Zely	0.011708521131056951	0.008090197614498338	0.014752974061916474	0.0014696857798708125	0.08994347435802874	0.07812888321514114	0.03201543430605115	0.003937732820227665	0.026728578909700738	0.02441974939302015	0.07201709990955361	0.013137363685534153	0.06370946855904148	0.01881494421438609	0.027410529849596167	0.0012948746619466439	0.0009689695304124207	0.045865148855083034	7.583147151949062e-05	0.0018471971192348632	0.0242508223279773	0.0009300300214315077	0.011572820323305208	0.02411000409171874	0.011624224793147278	0.0037682569448319095	0.026381050342731218	0.03533071683965665	0.007883115978998774	0.0007648033736698309	0.009087668881680788	0.056890746051955605	0.013396699416351762	0.051108986193471484	0.010310143886474351	0.025245173804403984	0.09631254032847074	0.04180864298554777	0.0016385864789208735	0.011248307489434124
33	Genlis_Adele	0.017982619623833653	0.005539880990555171	0.007293632910956144	0.006177811565668982	0.0860681699919105	0.025630064453028036	0.022362955045760163	0.005473655148155978	0.054199077096682924	0.01445615866619852	0.06082031814978098	0.01743376689059497	0.0043652933036668375	0.019841272226307813	0.013987732920550647	0.0006916416839208077	0.00847088294734553	0.0496303658282119	0.0001449981859267075	0.0027086553696964574	0.02692976143414145	0.004509861391846098	0.10868678174833873	0.016764284558219412	0.005814945134942732	0.015371305453289004	0.06002908013478913	0.04213791384865342	0.0105348034882448	0.0017469710518045124	0.03113227080108703	0.048102241139389774	0.0057106361296850455	0.054590525358873314	0.0026047322494879496	0.03588338111961301	0.042298472092760976	0.03097482993654995	0.001654484376388183	0.031243765553142674
34	Genlis_Chevaliers	0.024020547978080415	0.02914036550173315	0.009086585572631492	0.002724966245427686	0.04918684250104173	0.02741231955475587	0.03190561449932544	0.0038481437458133044	0.008672298861808946	0.02257600798212687	0.017865011361585848	0.046463133917204705	0.008739271582596374	0.005078321449443146	0.012221336659470106	0.0017476277680755136	0.024558462940903195	0.011289591413208748	0.00032201854295467024	0.04469696217418621	0.028545839832290885	0.001913748318215907	0.21513545339708645	0.011493093216079288	0.006177193897128269	0.0161120454157354	0.014839472315555973	0.057024914802496704	0.00438204405715657	0.0003970930233387142	0.017182264798333926	0.09721075215186827	0.012089533182493806	0.03855588167457485	0.004880390535029494	0.007701021078833827	0.06670092650430585	0.009962920101517446	0.001658617615167348	0.0064813638304175875
35	Gorjy_Voyage	0.06937248768394344	0.009785704731639146	0.009969032965468682	0.009076719302961962	0.05363041670746409	0.03399866558158131	0.03806311017353884	0.006323131793703089	0.02313634609943117	0.006964988422910443	0.07292520047575739	0.013969468375920157	0.0031198014326063255	0.02374971858685633	0.008561938941001084	0.007368996855764007	0.018392196323335396	0.024465943803009222	0.0004908850871795339	0.004488981090158446	0.028158392701567597	0.023677366546751354	0.005665313418887159	0.025074211631849225	0.0040068074052524985	0.09687583473670197	0.028607583748696704	0.02187324929332807	0.011037548634792352	0.0011166338290035365	0.013438238741046165	0.04485469799413443	0.04239364405662955	0.015553776853775885	0.008666835330603518	0.0462917030153566	0.03413100123421032	0.056330843275555924	0.02457719413044608	0.029815388987181023
