	Unnamed: 0	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
10	10.0	Arnaud_Batilde	Arnaud	1760s	M	heterodiegetic	0.0013920619399087	0.0468721075251866	0.0056089302387111	0.0157097940862232	0.0017379957899794	0.0028795739891747	0.0155155793024974	0.0057736601895676	0.0060270819003807	0.0132021932308047	0.0066984544662664	0.0651526020287161	0.0016302346799596	0.039225680811444	0.0003728449611374	0.0760911528676243	0.0054533880345118	0.052022580191764	0.0421231818734734	0.0128114358451997	0.0018291173353514	0.0091794601625373	0.001211148452056	0.0079829157456071	0.0120084905170948	0.0025056091653885	0.0357698700679886	0.0045433266540367	0.0036922702917175	0.1661642453562032	0.0003266089144899	0.0165737849272711	0.0361579459825006	0.003448284518923	0.0099206137129892	0.1728306306508402	0.0250512050261692	0.0016261130999144	0.0038995309168502	0.0689782945495365
11	11.0	Arnaud_Clary	Arnaud	1760s	M	mixed	0.0004716950107122	0.033776441358966	0.0038647918816349	0.0369352365444096	0.0054486447994419	0.0141697529851419	0.017928846294718	0.0442262553463686	0.0177105132996213	0.0146898769425334	0.0067407784603908	0.0587321901449407	0.0027993930893109	0.0426448795336996	0.0016395721794633	0.0631320843325927	0.0169570686995816	0.0570268942085118	0.0293170441502644	0.012777247671387	0.0062757719581606	0.0583784372527206	0.001951723241192	0.021055622533254	0.0216885583680129	0.0050388197182265	0.0098492750265293	0.0096685822083823	0.0149624120614673	0.1543206174498761	0.000333893831504	0.026784158228876	0.008260711100006	0.013598444710808	0.0195955316642644	0.1096210552327347	0.011562695193072	0.0113342916614756	0.0137353381974012	0.0009948534283419
12	12.0	Arnaud_Epoux	Arnaud	1780s	M	autodiegetic	0.0012968651919779	0.0442203189727408	0.0016989428175631	0.0318093254481599	0.0043983593406311	0.0037002706812478	0.0270964828212905	0.0043947931604944	0.014796953888913	0.0181614636427796	0.0093600492430958	0.038342221354222	0.0019316998727928	0.0472202846601418	0.0013839832436725	0.0756625536541364	0.0117004076066433	0.0772534182977376	0.0389001921557248	0.018810513355448	0.0063083506926266	0.0286013033644836	0.0018193020234482	0.0144806514819472	0.010856651242716	0.0015543613608447	0.0283288686345249	0.0052720160644276	0.0028277272375583	0.2045221986636879	0.0002561389166381	0.0192229572051995	0.0067533330724993	0.0052768403529186	0.0160200208432866	0.1235881361365678	0.029977922102273	0.0077028088789781	0.013798510834035	0.0006928014819224
13	13.0	Arnaud_Fanny	Arnaud	1760s	M	autodiegetic	0.0005776593696897	0.017011223639036	0.0045253212334638	0.0421329300656394	0.0038756187064457	0.0070790759777464	0.0192628259008549	0.0990618266119168	0.0076713425714843	0.040082641828747	0.0109357588136215	0.0719056591776196	0.0050670791195507	0.0319465841373222	0.001217242194005	0.0510493494811365	0.0103545608713304	0.042703508498398	0.0210034437353198	0.0110085681705832	0.0057479066457897	0.076457220784825	0.0088458068774932	0.0401324982246473	0.0112482516522328	0.0025242660073428	0.0174497596365064	0.00229969458685	0.0159771675653231	0.1263476716487529	0.0002951955590796	0.0211839805089223	0.0085066065741822	0.0040645880213325	0.0141065717771559	0.094776910158239	0.0160467038598522	0.0108103514941257	0.01863127635683	0.006075351956603
14	14.0	Arnaud_Julie	Arnaud	1760s	M	heterodiegetic	0.0004481167604639	0.0459056555589171	0.0027546305603523	0.0196711031446438	0.0127943994273514	0.0052336757883426	0.0213878737760333	0.0076632595873941	0.0096248201254155	0.0376845118587439	0.011328844600502	0.0494673573322213	0.0028304503095763	0.0325961250670553	0.0106508721633554	0.0440907371388386	0.0088467435594375	0.055457214924386	0.0411500500568649	0.016763591327599	0.0165695847792196	0.0392258807284035	0.0022922512500377	0.0990924738375401	0.0317119730754577	0.0026936082367461	0.0101040014750168	0.0067026236715264	0.0034620347945846	0.1652851917103754	0.0004538580186978	0.0319155567344809	0.0043786457644077	0.0066655146268561	0.0064840374182602	0.0972902696142093	0.0154320308838059	0.0146600877406778	0.0079271938062872	0.0013031487659112
15	15.0	Arnaud_Matinees	Arnaud	1790s	M	heterodiegetic	0.0009212150807648	0.0393205188512335	0.0018072781177808	0.0161496085865859	0.009309648950376	0.0026187199706101	0.0251962204981026	0.1776737478937607	0.0123729691776635	0.0094576241674747	0.0127834006290201	0.0392050198969482	0.0015114742336291	0.039463136572856	0.000899514869568	0.059988602832742	0.0067514264652938	0.0549357344332917	0.0575605368043645	0.0203198511187286	0.0078153203436407	0.0140197694180727	0.0037240179518991	0.0316039866982814	0.0187686018254108	0.0013775246822328	0.0320213893387002	0.0021908464673621	0.004040666122531	0.1011525394868985	0.0006637466260448	0.0093846904472257	0.0041453604661808	0.0032704672680452	0.0220269702012077	0.0919317597701342	0.0462022633768467	0.0115931021715074	0.0054215707007622	0.0003991574862176
16	16.0	Arnaud_Nancy	Arnaud	1760s	M	heterodiegetic	0.0023939959687304	0.0345272525658004	0.0135909893036631	0.045420394102595	0.0067562226982579	0.0052340234504732	0.022283957036721	0.0288574278047014	0.0130752063631271	0.0289716998705506	0.0100765757586558	0.0727610199701589	0.0010144346664987	0.0293051523974864	0.000926911460213	0.0336454370839763	0.0102372551848883	0.0222148674326111	0.0689527858003856	0.0164716785250682	0.0093747429257439	0.0449683956628091	0.0048176559902783	0.0776277748995109	0.0134036663169221	0.0051864461023848	0.0328389517389168	0.0026432235461345	0.0026469603713934	0.1459483919183359	0.0001490758059403	0.0161846626767324	0.0108627457497786	0.0065237642068147	0.0173688361189252	0.088964020397612	0.0262639951473869	0.0050464827169715	0.0190129138342343	0.0034500064286078
17	17.0	Arnaud_Sargines	Arnaud	1770s	M	heterodiegetic	0.0010627172013818	0.0463458888771939	0.0924961032248658	0.0584464695413406	0.0060683412029317	0.0207533449649485	0.02377945130272	0.007412603688882	0.0084821214349303	0.0094883940651263	0.0093810801041115	0.0486971709960672	0.0029048888438743	0.0341899239017174	0.0053016516498854	0.0795974091001226	0.0075285684821808	0.0177553277892618	0.0579764989301759	0.0133506373302478	0.0081570864387587	0.0078985991434807	0.0280345857845465	0.0277512353143563	0.0384234087627294	0.0167077714313562	0.0048038281118175	0.0069214802382829	0.0041324565280373	0.0553484896051767	0.0005669145545442	0.0108036670079824	0.0155203771454079	0.0061363950997376	0.0144729189770311	0.0750638108715823	0.0148394369742982	0.0072270911601156	0.0221034606682583	0.0840683935505311
18	18.0	Arnaud_Selicourt	Arnaud	1760s	M	heterodiegetic	0.0014837903059317	0.0597304367636188	0.0030235676592371	0.0021508842990359	0.0102194416780632	0.0010958697081899	0.0219404255105166	0.0073480157162628	0.0120916453737462	0.0039002883007637	0.0092923741186827	0.0490299729257842	0.0038096356442902	0.0661010575289221	0.0014059480814745	0.0597113840509684	0.0053701494076143	0.023200818839679	0.0367163289528471	0.0206183857636184	0.0106310613829498	0.013241324976813	0.0014727278051755	0.0237000533853	0.0101791251465061	0.0671517059910909	0.030663543940643	0.0054410283944743	0.002488455874173	0.1345899489416769	0.0003008635425603	0.0238620205925811	0.0035948831832158	0.0034202753452802	0.0255068622666632	0.2124228545930178	0.0269136181528718	0.0014593375780463	0.0041887869445678	0.0005311013331427
19	19.0	Arnaud_Sidney	Arnaud	1760s	M	autodiegetic	0.0108970247047286	0.0344706722115313	0.0113821978988955	0.0562032002125489	0.0067590308100994	0.0019023957312378	0.0194762169902885	0.0078991725887496	0.0056300171495704	0.0156887263232599	0.0083939426243696	0.0513139247905378	0.0007046204811363	0.030692795601237	0.0003534087858079	0.0843476141589818	0.0042512635242028	0.1237352894318755	0.0197694600648062	0.0148728977887219	0.0222523079013964	0.0292385017991261	0.0019052537920372	0.0396468223447512	0.0201611817130805	0.0008080953515397	0.0155947204295638	0.0182010249468112	0.0098222971640796	0.1633041159316476	0.0002908192926964	0.0285586879648648	0.0229895978856619	0.0047760337224527	0.0174688474303538	0.0636855484000507	0.0133055299966328	0.0067941176341169	0.0120880828452572	0.000364541581289
20	20.0	Arnaud_Zenothemis	Arnaud	1770s	M	heterodiegetic	0.0032184934916766	0.0255795930295911	0.0113764426430116	0.0224454617068728	0.0107469943055666	0.0056343674820575	0.0180829394237404	0.0029704298220519	0.0085780962848782	0.0121687782862519	0.0111873621320517	0.0438487364185298	0.0005533597493089	0.0314757864869787	0.0004821675880039	0.0581076809472582	0.0078971522759544	0.0436138468162	0.037396357300425	0.0071593367854631	0.0094541348902927	0.0614754194740574	0.0020633356535924	0.0311265706887372	0.0277007187440981	0.00220319262752	0.0157105988816877	0.0070411789908806	0.0068549714751078	0.1964826681145061	0.0002621801775232	0.0301519826302246	0.0795516734272796	0.0038308219656438	0.0116320959834233	0.1182921430488531	0.0230727791364528	0.0058607205278448	0.0043633098128288	0.0003461207735699
21	21.0	BarbeMarbois_Parisienne	BarbeMarbois	1760s	M	heterodiegetic	0.0008174596663388	0.0565195745162555	0.0033199136037202	0.0028097786834044	0.0105696248021544	0.0551651330038146	0.0535293995471671	0.0010697451847377	0.0171565923468601	0.007201096030308	0.0710765275004407	0.0394435357074701	0.0014645623717544	0.0293149237769956	0.0076244735631867	0.0657763218670722	0.0178507428180108	0.0114955448302691	0.0396225971015445	0.0294682555637012	0.0314786695598589	0.0100526501553266	0.0139858933461226	0.1132544550902662	0.0266883669053786	0.040573718003416	0.0138152468699913	0.0177659713592623	0.0465995500484457	0.0172167339270119	0.0014763855155822	0.0109553506799228	0.0029220603233854	0.0063053413816632	0.0143796599281523	0.0476621755024458	0.0395460581120935	0.007612785995588	0.0160947733397089	0.0003183514711676
22	22.0	Barthe_Femme	Barthe	1760s	M	heterodiegetic	0.002086920917563	0.0278292840289965	0.0065772850072159	0.0048030909426217	0.0174387016294421	0.0368273598063451	0.0317412152650609	0.0021765536229665	0.0205848649535677	0.0096544462275733	0.0780182892078228	0.038776659652063	0.0219067896777845	0.0363477225236702	0.0033042191306911	0.0739756350315932	0.0120034337205976	0.0141015037142499	0.0167723357221265	0.0102240636031793	0.0562606733757737	0.0216150749323336	0.015118366947123	0.1003632427460032	0.0261283649948326	0.0463944906965291	0.01536285448689	0.0174122335835365	0.0216963497245571	0.025960862247912	0.0006241716198506	0.0201929852920086	0.0112680143649358	0.0115607957518152	0.0166667913216329	0.0676021857220644	0.0273477164596759	0.0197581206398616	0.0118618227991002	0.001654507908429
23	23.0	Bastide_Maison	Bastide	1760s	M	heterodiegetic	0.0011109131666993	0.0465535231754015	0.0043019557506043	0.0012047643282346	0.0023416937095717	0.1307807102864722	0.0328978823762983	0.0132706995716054	0.0444435050837252	0.0028584250480163	0.0222581346430814	0.0476813280237428	0.0064289470100504	0.0961190539601293	0.0007729887901897	0.0270869417150827	0.0326126495979905	0.0134009273367302	0.0135900642882106	0.0116978246534687	0.026431030969585	0.0124637149940145	0.0037964099748856	0.0396962174246147	0.0112315812312394	0.0055388263907771	0.0059162934307112	0.0178485580240146	0.0096488539009372	0.0256870097366633	0.0018878604287758	0.0172922392422944	0.0051133200531802	0.1168472736651481	0.0277593070839271	0.0757080314939906	0.0405234843346608	0.0011457497261933	0.0030057074419765	0.0010455979371018
24	24.0	Beauharnais_Lettres	Beauharnais	1770s	F	epistolary	0.0016518489145477	0.0374173823922796	0.0099204740635642	0.0056286870254212	0.0024910526666838	0.0029300565352216	0.0341871054927496	0.0207729542356647	0.0188179391885063	0.0135242647004083	0.0129505515536587	0.0260796490546608	0.0012053896125937	0.0287627655580365	0.0016052793743865	0.0425863483104011	0.0049711559783473	0.0286874585094045	0.0406397231038206	0.013014403272461	0.0026954201757894	0.0247045534480711	0.0018980705329387	0.0114019478295485	0.0104060223063261	0.0115591613985772	0.0804832318775862	0.0024291000141739	0.0033166638881503	0.176633660836694	0.0004063983697555	0.0060363578847255	0.0130661007763111	0.0030580497600275	0.0508752780863375	0.1971266037879485	0.0449404690657265	0.0047181287709399	0.0048701017245595	0.0015301899229912
25	25.0	Beaumont_Belle	Beaumont	1750s	F	heterodiegetic	0.0012349197599671	0.0228928097435197	0.0009656135062632	0.0217277705102425	0.0012413419853809	0.0244916559210613	0.062441545713038	0.0195382104289022	0.0021340189009545	0.1316933292207744	0.0754518638005112	0.0276324676777474	0.0691020276679114	0.0392717642270535	0.002749365056386	0.0123211885294596	0.1079180610703438	0.0135398440239175	0.0305438170710805	0.0167232990958181	0.004009079350117	0.0211317254677667	0.0020724522156765	0.0093137842352414	0.0152754451508586	0.0005932511652172	0.0080191272447435	0.0055716958673492	0.0021872537131771	0.0771182015405025	0.0001644899058864	0.0053639935283925	0.0058540140926227	0.0114674392161419	0.0323087862294183	0.0312010628925249	0.006257008099882	0.0159329575618018	0.0282037262194563	0.0343395923928872
26	26.0	Beaumont_Clarice	Beaumont	1760s	F	epistolary	0.0058264773251518	0.0185437085529093	0.0022500492044653	0.0197576482862921	0.0076933894456125	0.0050938665861211	0.0329843200060316	0.0545166529906576	0.0212513397995894	0.0499359111585318	0.0378111172205772	0.0212797108197453	0.0206747272293264	0.0309362639532764	0.0144997247435891	0.0112301536461266	0.0278425822586331	0.05188142708076	0.0677504479044864	0.0208348631973501	0.0106174060279536	0.0257475776689609	0.0058609358819819	0.0203409158935321	0.0435734795319499	0.0017666160335503	0.0202896013356585	0.0045224726683486	0.0465163325200471	0.0247877316004604	0.0009674378998385	0.0275881118800391	0.0120950475046595	0.0124821686018554	0.0332756228753849	0.0325590065306852	0.048354807863734	0.0593373974027298	0.0441147621980555	0.0026081866713378
27	27.0	Beaumont_Prince	Beaumont	1750s	F	heterodiegetic	0.0003196240835164	0.0031557421396651	0.0141232078761403	0.0115774822422248	0.0063614828533432	0.0230051360577693	0.0717860836102749	0.0125004147667341	0.0089079636385286	0.0351928375010093	0.0534336063820847	0.0596730438204382	0.066207290297211	0.018131401950759	0.0126261597729593	0.0489121233777588	0.0345533013612323	0.0368292635100607	0.0207042460505478	0.0073332719250203	0.0067444081577037	0.0960743242699379	0.0027558591731551	0.0214991886187079	0.0261046910561976	0.0021061767431005	0.0041118419733692	0.0270506721072443	0.0231340250450921	0.0080117095438735	0.0007083382520195	0.0148430603711427	0.009845812252326	0.0264774937317361	0.001914560536551	0.0424802630064503	0.0248559478461644	0.0027281074774074	0.005756818323331	0.1074630182972085
28	28.0	Beckford_Vathek	Beckford	1780s	M	heterodiegetic	0.0070574522583639	0.0259174860328518	0.0139787102238837	0.0125856802743152	0.0039817058228804	0.05731960666057	0.0417806427594589	0.0006431587866615	0.0070209082889544	0.0077671693178102	0.047597165016656	0.069890780242044	0.0686935688904569	0.0297726140535529	0.0118013641558059	0.0179422922500554	0.0277726156580751	0.0097430853381435	0.0123924346010602	0.008497440014094	0.0077270986773318	0.025255809127184	0.0141935426416139	0.0108614732966788	0.0126341518346936	0.0023405995386992	0.0091528794500818	0.112833790326851	0.0135954893709756	0.031165546468141	0.0031482865873611	0.0073577150163512	0.0062144666931473	0.0979417268835786	0.0061365929589496	0.0104219748510472	0.0150000459288961	0.0062458125161332	0.019757281263216	0.1058598359233714
29	29.0	Bellin_Nuit	Bellin	1790s	M	heterodiegetic	0.0027084571249735	0.0306979770965271	0.013341177236319	0.0132213735185413	0.0065773786197782	0.0293880397122187	0.03347659888988	0.0018425432892353	0.0055559275367171	0.0084451127096953	0.0626708970228955	0.0577908286573784	0.016862096242298	0.0585546501584833	0.0271782060208175	0.011346694451541	0.0299335818025363	0.0100690215033491	0.014439600005183	0.0120531919382113	0.0568721834854367	0.0131211988495524	0.0086037300299819	0.0069961375234919	0.0095874975120584	0.00936451828234	0.0147707622692264	0.0290983278150827	0.0085627037954828	0.0169267813467215	0.0016350063988771	0.0044037215290358	0.0078990639803906	0.3099082355797058	0.0119619984445006	0.0064910928930208	0.0147720252422992	0.0112430415111337	0.0110034146087946	0.0006252053662841
30	30.0	Benoist_Elisabeth	Benoist	1760s	F	epistolary	0.0032575304664102	0.0417075781348334	0.0025577753133927	0.0084692670841309	0.0152179128291664	0.005508743491317	0.0204107655747582	0.0027989806494878	0.0340527010478242	0.0311376965028001	0.0300384695135576	0.015129847435681	0.001911973075533	0.0193558853929626	0.0042795396699848	0.0600827061856204	0.0121250106850777	0.0403985278274373	0.0930709493459169	0.0369196579119735	0.0136523885934682	0.0092779815048124	0.0062567631294556	0.0207241509307479	0.0228925521389199	0.0368981424308758	0.0304800172449606	0.0029876345155863	0.0029114185736777	0.0594861143053991	0.0004445202123553	0.0283748229508736	0.0048337049047703	0.003197118851042	0.0788612345707157	0.1186557725356214	0.0641296407963155	0.0087419742549685	0.0071903011629676	0.0015722282545971
31	31.0	Bernardin_Chaumiere	Bernardin	1790s	M	heterodiegetic	0.1133738626341736	0.0090127294300603	0.0163610305860312	0.0158912789823998	0.0103145986983544	0.025106045432412	0.0216738309867291	0.0012143269594715	0.0070493653649314	0.0140732297831619	0.0093452535004717	0.026312934945887	0.0465029930690816	0.0480907281921197	0.0070733465945493	0.0191619298553502	0.0261802288777831	0.0219298125507239	0.0221739882721366	0.0094243175490923	0.0409070110962193	0.019128787424296	0.0024051106711942	0.0072970903035623	0.019814359499461	0.0016568252307905	0.0072927141897063	0.145845495861702	0.021705681501819	0.0199402504678594	0.0014253104421073	0.1022533433120702	0.0169911832102933	0.0371922412765471	0.0060557783743879	0.0115895574908505	0.0183319636220373	0.0029861698021545	0.0410897710382574	0.0058255229197603
32	32.0	Bernardin_Paul	Bernardin	1780s	M	homodiegetic	0.0303749567641552	0.0208182313697797	0.0042796241546789	0.0193221258316181	0.0321970846204537	0.0295021538627286	0.0402528152208589	0.0022831859530104	0.0092393449389433	0.0331445970104081	0.0166076586235648	0.0285399671191799	0.0217345530795495	0.021361498698172	0.0041328123035961	0.0251315912959279	0.0161878760209292	0.0464185213221729	0.0275929708692185	0.0171013681479784	0.0589355519347512	0.0093616495597374	0.0022867722247045	0.0128332675269357	0.030365306578814	0.0011595363872153	0.0138409774535112	0.1852705326715406	0.0489454287603473	0.029026758854666	0.0007461637389435	0.0270372295318149	0.0323254735935363	0.0224536358802457	0.0182105161877123	0.011378243618208	0.0135727303583652	0.0219117144556321	0.0130945573096342	0.0010210161667566
33	33.0	Berquin_Enfants	Berquin	1780s	M	mixed	0.0024186076339891	0.0123790102615235	0.0029495472011358	0.0204886518069984	0.0094623594584777	0.046723718900456	0.0488799732175009	0.000938726769816	0.010082423202818	0.1250249690961943	0.1469412602307009	0.0486471999469746	0.1137850698711856	0.0284984567845702	0.0044058354523807	0.0160979617331883	0.0595918334485615	0.0189173677886985	0.0098085267879668	0.0214268097583456	0.0043318008183423	0.008535114061529	0.0157319748403263	0.0056115915602079	0.0227922964476594	0.0017312523621371	0.0060803833117011	0.0310285803595294	0.0417959342960434	0.0131179302171128	0.0012628104503144	0.0038389974234977	0.0033240007236671	0.0337519518387064	0.0111618812603047	0.011630515824648	0.0108318755904811	0.0103023831683806	0.0139362396242932	0.0017341764696319
34	34.0	Blanchard_Philetas	Blanchard	1800s	M	autodiegetic	0.010123521434775	0.0337935455441753	0.0119081486847956	0.0642275977332517	0.0017142402647335	0.1809291793849669	0.0678078832087378	0.0013366793263687	0.0124501070597237	0.0077408620747395	0.0117058455897096	0.0570722855212187	0.0029322602838852	0.0416041487118674	0.0011669946971809	0.0912463004844546	0.0086338087619135	0.0268132113129208	0.012313076695685	0.012879910388626	0.0025262183676704	0.00995779639435	0.0162051414685423	0.0082593178142138	0.0153161906793264	0.00153712241671	0.0155481316288248	0.0676042452168093	0.0380838016097527	0.0623332594091575	0.0002336386623387	0.0069632922721546	0.0084540465610828	0.0038017751988506	0.0073482804841856	0.051460497473974	0.0162362822889796	0.0019676703633577	0.0063622508400595	0.0014014336859261
