	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69
10	Arnaud_Batilde	Arnaud	1770s	M	heterodiegetic	0.010166769887095752	0.0017737627012572436	0.0030601374527858874	0.03991569898364071	0.002718810936967375	5.871549937135803e-05	0.10750012725284304	0.0028385757842514436	0.00875456884171094	7.749102079909395e-05	0.0001959655617844	0.0029237836704846002	6.142088515807366e-05	0.002268357441348813	0.0023263031706110752	0.02117288568619969	0.00029869846859215	0.027236826658614814	0.0008883351808997313	0.0034574379927290256	0.0013202708802728124	0.00044225642512028124	0.0007662766570331186	0.010231216149077378	0.0027659305956949255	0.004140679849077206	0.004652188477170212	0.0036021014747097744	0.0090625633056276	0.0015968978476676688	0.0024464946184956436	0.031981542156556866	0.00124096703953815	0.0017332926569462253	0.012134911201032682	0.041906705762013094	0.0007604351709850814	0.004358555854942087	0.024995890607718424	0.0032526237100367495	0.0012253735806240502	0.0008856273106976812	0.008602110363260251	0.00010463585021552041	0.01891712783880481	0.024550117728583058	0.002275844009068931	0.01254318850258375	0.02048328471015383	0.008911027372668849	0.003050600377710287	0.0115623937557867	0.10795592456878318	0.0004259976312315313	0.0013610899244217564	0.024515975904558257	0.013008718003829606	0.0011316430971163626	0.0041242012699697185	0.001805951665714281	0.0015286326422268312	0.2199863978062019	0.0002285646755732875	0.0031511579212110067	0.00442508061027365	0.016780129072932033	0.06956670089248364	0.001301030540892781	0.0035125452653165566	0.010992453590241215
11	Arnaud_Clary	Arnaud	1770s	M	mixed	0.04383978207818603	0.003925043204070079	0.011577422660221484	0.04343423214312503	0.004395322643472142	5.598700928882327e-05	0.0342558652823647	0.0025860149918636717	0.009289879854773479	7.389003836686955e-05	0.0005798537008651428	0.0011093153652567715	0.00043491590279037676	0.0036905399213883854	0.0013651417898691287	0.022120813959107505	0.00012572096078947859	0.012746334079667422	0.0044782836902190915	0.006680357946872129	0.00330897268627505	0.0006233821358344216	0.0002533767684874928	0.019149687052952027	0.007095927798770293	0.0072826048009595	0.011894069854390479	0.005110659496782229	0.01131092256168075	0.002024559853455864	0.0024286034576661863	0.016024482923974733	0.0024561095116254284	0.006440681793595827	0.016736215789799894	0.047033490382190124	0.0007690827016314214	0.015300502036242957	0.024031639598907344	0.0019829414215469143	0.0009387683366920643	0.0015349412809034285	0.014475330118665563	9.977345642432589e-05	0.011764010950400399	0.007918784354435257	0.021156976054690496	0.010864578842827165	0.03665910655066607	0.006180777488924899	0.0033867144800462066	0.013073750200771657	0.15418609967748612	0.0002458201046452714	0.013085436671344711	0.038820159909390306	0.017989674183059436	0.00933349263029894	0.0015266204818892	0.0014048173797299786	0.001477919926877957	0.1408184539177262	0.0035858965450760068	0.0020078857925964933	0.007497129226896429	0.022055112751784418	0.0016541748392974998	0.012001553291125847	0.017763267880130478	0.018470342825867077
12	Arnaud_Epoux	Arnaud	1700s	M	autodiegetic	0.026631061846673146	0.004273560138087449	0.007591496924250767	0.026469895866782944	0.004353629775981986	0.00022944902596211682	0.09208410956756037	0.005449373666929639	0.012149050167078458	7.645346613158226e-05	0.0004079340457957079	0.00190820275812655	0.00013325596723401178	0.0010440526436071695	0.0005953469828666922	0.027087252743507786	0.00033679883941307027	0.04082168016184332	0.001932510133326791	0.00408839029016946	0.0004927167768507195	0.000922237710993946	0.0009336993604506363	0.016758308870971402	0.002377132982022246	0.01004286751476791	0.010222161719565744	0.007069065774727081	0.01384426378178572	0.0020810092653190857	0.0031341127090773755	0.02882185051269795	0.0027049824102431375	0.008805935371271471	0.023100813013966225	0.030646181610373042	0.0014386004690779464	0.002053334422601926	0.022217495076952774	0.0009736112888570328	0.0028725430346172396	0.0014774555415282811	0.008577335832163037	0.00025311188189694906	0.030788820454147006	0.0026401691998650485	0.002120182041804228	0.02020832302884597	0.012861237562182612	0.020304407814884844	0.0017819440240682974	0.011106646201613958	0.13408808371308914	0.0011395591804673334	0.0017919655074353589	0.019894809844868827	0.017569048940517584	0.0008569022999166036	0.004007309556769168	0.003534808389996756	0.003358341631666277	0.19991799272505537	0.0020259275374741887	0.00381859268288196	0.00833358130568868	0.012978397818464271	0.0015393304988093157	0.006025535433607992	0.006762175062280968	0.011061575599486954
13	Arnaud_Fanny	Arnaud	1770s	M	autodiegetic	0.056870254528836935	0.0034877230501570555	0.009503617418570866	0.0651229155353804	0.0015460519785032443	0.006998489571217683	0.046719082842338326	0.005103320571393072	0.00619892125430199	7.386579154743635e-05	0.0013487932098640667	0.004557094305023618	0.0006359819165747148	0.0022460590676307277	0.0024963029416968496	0.030647836951749243	0.00012567970579077778	0.012706423401888786	0.0013397422878160777	0.003214660056649033	0.0009626200551567444	0.002927162483727189	0.0007219993563897723	0.03294636407339075	0.0023655771313473056	0.012640491231121515	0.008450086458665495	0.010346439337993589	0.019222794550233173	0.002209661451224872	0.0017451997654974669	0.021427618413851136	0.010543525177441193	0.00451416856605581	0.006022361517542872	0.047601888478503045	0.004023567069307211	0.0012701664420155777	0.01836654821071507	0.0011492103463187665	0.0001759650692186389	0.0010646104136273612	0.006521001764906656	0.0014040436020139122	0.018451985110236387	0.0008893652011032556	0.05971499069482854	0.007131593964374122	0.01374867965864095	0.025528947310391317	0.003506031273169911	0.009546774205017034	0.10895496462332634	0.002450022770724305	0.013257257853358637	0.024904107547659142	0.02197726687515088	0.0042533322967932405	0.0021388128075587164	0.0019269523820953283	0.0007561473006970055	0.12844154185977344	0.00021787183220587774	0.0027581172525931556	0.012078230552582689	0.008673718079442994	0.002459222233652139	0.0052708180500858435	0.023778483410696962	0.01761887750064236
14	Arnaud_Julie	Arnaud	1770s	M	heterodiegetic	0.02586099250405189	0.014975851798537458	0.003317510690348166	0.03221044245480277	0.004814081572512347	5.52017305705843e-05	0.03177113470990576	0.005812288355294601	0.011414969834829713	0.0011519393659357633	0.0006460969834442824	0.013441888821589676	0.0006825525901240241	0.0023643997730505	0.003481402548773771	0.015001240101102362	0.0010893680427325944	0.018468077427702696	0.0026626396414244	0.007448327951959865	0.0008201599792526412	0.0018022099332163765	0.0049786669811271765	0.019908196421145177	0.002914825919469264	0.016049309493588116	0.019176835713866226	0.00782389309861021	0.004427150961247017	0.0008316185752339235	0.000969776491107065	0.012563544929872831	0.004718446676631213	0.007529921299246761	0.016795564642087164	0.04724699093217564	0.0027246768989227766	0.004947370871575406	0.019734593155822686	0.0010662922644929294	0.0017089013085326468	0.0006662320759483941	0.007905055861677838	9.837402514606667e-05	0.02985566205325169	0.0012756846486698587	0.005134440502105255	0.00953927754201094	0.013601315604228295	0.005939299571051804	0.0047012749876864	0.00981325427323603	0.13780313254921053	0.007177172102215735	0.006169449281778365	0.06845852308803986	0.02661387974643501	0.0006096222438160473	0.003667797316844853	0.0026316665337840876	0.006143610939208788	0.13641593301066393	0.0020773943220658876	0.0006249351209675294	0.005108408010073388	0.020655910543983608	0.008644317875764605	0.004152311394024636	0.05950837525110573	0.01959833607908507
15	Arnaud_Lucie	Arnaud	1770s	M	heterodiegetic	0.005703056122592777	0.0014831732369436693	0.002942894913675516	0.029884521623775497	0.011957531992835963	5.606199324308437e-05	0.13498933541983793	0.0009448341810957769	0.004313373111263531	7.398900002471898e-05	0.0003781814679297231	0.0019601930656564463	5.8645115609727715e-05	0.00046631230361754623	0.000661265720341223	0.01021870696316171	0.0005218014305354847	0.02690936012524916	0.0005456023986615538	0.0007024378950783307	0.00041737048989517697	0.0002706500774181307	0.02622436382584859	0.019619463022411528	0.0016067870897700615	0.00807556477513627	0.006761510391754169	0.012640465903877695	0.005140874573308001	0.0018247747492382458	0.002161177415676869	0.020424199291646964	0.0005815881591638307	0.0031740102859592616	0.013405918932811215	0.008349556085168491	0.0006161484478540077	0.0014817324726977535	0.0183794939300644	0.0011076184701746693	0.00017625857975685384	0.0006332303272170001	0.005853963037275317	9.99070839994973e-05	0.03060365976575256	0.00034927734455554615	0.016935044943225307	0.00531203960893137	0.010187212572242184	0.01664711425557093	0.0013533733784717539	0.0035587610324879304	0.21642945483747406	0.0024297611593893306	0.0005761644240046154	0.013604098195288416	0.01209290234475107	0.0007026613587076692	0.004044462856256846	0.00043222577722216917	0.0019398000147301925	0.22401160045335178	0.00021823524341594617	0.0026004113297120003	0.00714437260311803	0.02097171725428322	0.0008801493091848924	0.0020673000621139305	0.005145784714229446	0.005964509662272101
16	Arnaud_Matinees	Arnaud	1790s	M	heterodiegetic	0.00968548255691893	0.006029066703141272	0.0030126334485049452	0.025877628244519148	0.00679252436988906	5.6821880772191445e-05	0.033495140758307305	0.005346849830834555	0.015308573424608908	0.00017889888187063322	0.00185230963105846	0.007528544295276796	9.392613718821614e-05	0.0007939687131298572	0.002435852880532531	0.01251057056384768	0.00033622763056605844	0.02550270271531431	0.0008932899258888885	0.0014507120720824726	0.0015532307420509815	0.0005924128031901882	0.00043439333766382744	0.005550733509098464	0.0017759109472185888	0.012411129464503477	0.011834950856981493	0.006781364497861634	0.012007703033302345	0.0013012203116700076	0.0021174688394342274	0.03547565702299631	0.0030278076512349266	0.012348188743004163	0.022599410865279702	0.013027961190945058	0.0010223825193710935	0.0018893807357901595	0.01411103573692697	0.0013606991379970486	0.0005535738291171247	0.004944661495073891	0.01159172735893634	0.00027961590879224793	0.016664375278048434	0.002165743879117656	0.05168717410062796	0.023490584454048325	0.02514383793249804	0.03267193739192375	0.0026678384119757296	0.009412258589096402	0.05763588754505923	0.00035328714318161027	0.003568550059279034	0.01708994856527525	0.022981595525820873	0.0015109659430273103	0.002293085053951596	0.002795684805763397	0.002731232796385413	0.29937118530855794	0.0007441192866218752	0.003523127505044214	0.015248569836803989	0.044173404393582166	0.0008002609103533833	0.003203937261862479	0.017102942681943168	0.0031941201374549337
17	Arnaud_Nancy	Arnaud	1770s	M	heterodiegetic	0.03246961364892309	0.003945777891264423	0.002164671344627439	0.03916319387032781	0.004583140583196194	0.004010505305417547	0.04901536733910638	0.006783503829867322	0.010732537595980295	7.55605327038089e-05	0.0008810661690883612	0.008121882912928514	0.00020397134113968264	0.009751230929582288	0.0021758161990172668	0.011570188838957019	0.00027415417035072775	0.01692224085782166	0.0018397294770509279	0.0016812451756275779	0.004332308481722839	0.0007012936486026611	0.0002591050705188111	0.024563838241303676	0.00399526323167295	0.02819603723774676	0.006103670281955801	0.003701734031204544	0.02213384360528986	0.0031206967205810944	0.0033094179583818993	0.026443661279654796	0.009876763076987243	0.0013767907992875224	0.012226115283672945	0.022401970306775085	0.002521784700903444	0.004929214417153885	0.03038998965325257	0.0033622361212267715	0.0007563247201079225	0.0003665076878620777	0.009223563098016661	0.00024354069413836892	0.04117169500645143	0.002517186960960033	0.015777409548398093	0.011976662184494943	0.008121748048427706	0.026948304558591478	0.005764136533828383	0.010422523648716382	0.098068587858755	0.0005464941418105722	0.0026490628066057065	0.025364855676509052	0.05473888581438351	0.0008716366431123501	0.003195188822419295	0.0024732487897560504	0.0015680727778282224	0.13505351112726177	0.0023424194734391226	0.002241091854659628	0.01509311429810885	0.01818227763748248	0.005539759334972272	0.005861855542782233	0.04231215226388804	0.030297050285355773
18	Arnaud_Sargines	Arnaud	1770s	M	heterodiegetic	0.0041207368704717735	0.007719769048562827	0.011006383090280318	0.03809308508324974	0.013287184927400563	0.12837633657131306	0.03302503676682791	0.003085490362877714	0.012155522922353277	7.12373744997511e-05	0.002637138393238423	0.02112736582766773	0.0016164937837684233	0.036181640565371966	0.006273539398901327	0.043480704362529876	0.0013380251549406042	0.012804820931448831	0.009167045727266005	0.004096989616291696	0.0017494544508358857	0.0007418141275476548	0.005932558572252832	0.028087615675038445	0.010118684264303228	0.005815971552391682	0.007768740791275241	0.009288301431839112	0.00781388631637336	0.0010379757202391548	0.002389315923628655	0.021816894335673187	0.005770463093459943	0.0035164028546744498	0.01165915303413545	0.039750528342286276	0.006077150953976385	0.004206840571114096	0.030690493613004213	0.0035948597620189733	0.0002793418105347272	0.001232333305741332	0.011130735656576726	9.619157382412995e-05	0.017240589124439168	0.004886246961587587	0.00041285296397360446	0.01449815776692569	0.013086000781157264	0.012220991828663586	0.0037437824451879765	0.008970128533103786	0.03045851872651416	0.005983965446043831	0.0053354584473805314	0.015943127093366725	0.007988679840007404	0.0035658210244226317	0.004437052719847564	0.0014178761424751636	0.002304592205027132	0.15211227339361455	0.0040331955649382635	0.002740947203254882	0.011264711117178784	0.023269740741696965	0.02805390424686531	0.006813960310215355	0.006696999093882155	0.0022901717662195727
19	Arnaud_Selicourt	Arnaud	1770s	M	heterodiegetic	0.009011848580183042	0.0016787157751097055	0.0012915161983369792	0.04173256714824641	0.0012583792426820682	5.9363108712577576e-05	0.14174065760655555	0.004511789599083675	0.0069733921538456594	7.834571690945197e-05	0.00019812698644617897	0.004126831550997727	6.209833386242286e-05	0.0002774786274307368	0.0013818879073924683	0.007338180601462331	0.000865067661322258	0.024032768630077812	0.0006780000897351474	0.003976275466872058	0.010819872318083215	0.0023835321982560056	0.05686397698106833	0.0007368159710231738	0.0051325352672492944	0.004088554853573863	0.006911335871438184	0.0023212210347517636	0.021019241663845358	0.000994277298606458	0.012405148285014354	0.03692154357735857	0.0021347687555128107	0.001238423024140679	0.01780107092368098	0.012820837262659243	0.005458315874469079	0.003298890033894589	0.02613166009304847	0.003204704774865111	0.00032565848928277894	0.0003680104282492842	0.008673550079873514	0.00028147059710801605	0.022495166437278242	0.0037729431056933585	0.00035420220030516316	0.014028343552119939	0.027844910568305088	0.005786241694227616	0.008090907679159954	0.015733435311225202	0.08725226138709354	0.0009672203479896683	0.0009551662609329895	0.03164425604109089	0.010975060744619984	0.0003248116791314264	0.0016662776532720997	0.002756269241831605	0.004926195282347605	0.19881904493044586	0.0005168819419200263	0.0017149480697727423	0.016043785436619697	0.03246643895086249	0.0007451019105372843	0.0014853861418058	0.01416039316537876	0.0008656436237122631
