	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69 
larme	0.0	0.0	0.0	0.017515771818476376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008616229908842785	0.0	0.0	0.0	0.0	0.0	0.004957680634884729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023098271243278665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
écrier	0.0	0.0	0.0	0.014952255703585111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070228043872800445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007820136852394917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008531937887492179	0.0	0.0	0.008006321281011405	0.004955428078963669	0.004097597317936301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004044016949425621	0.0	0.0	0.0	0.0	0.0	0.0
genou	0.0	0.0	0.0	0.014618712714658737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mot	0.0	0.0	0.0	0.014266110126365144	0.0	0.0	0.0	0.0	0.0	0.0	0.005442291966274709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005398010869967094	0.0	0.0	0.004203660766461196	0.0	0.0	0.004643114886661044	0.0	0.0	0.0	0.0	0.0	0.00422186635609259	0.0	0.0	0.0	0.0	0.0	0.013220659790266612	0.0	0.0	0.0	0.0	0.0	0.003874640619942499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006827947495438224	0.0	0.003592891552676946	0.009587185072118271	0.0	0.0	0.0	0.0	0.0
jeter	0.0	0.0	0.0	0.013446547353574628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008787269388825741	0.0	0.0	0.0	0.0	0.0	0.0	0.004335895770930647	0.0	0.0	0.0	0.0036086607858861267	0.0	0.0	0.0	0.008406161344985815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lever	0.0	0.0	0.0	0.012464977986162732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005410624324866885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011241172797002354	0.0	0.0
voix	0.0	0.0	0.0	0.01024453465988145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00505069612590799	0.0	0.0	0.0	0.0	0.0	0.0	0.010262561642009864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015072664893411974	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprendre	0.0	0.0	0.0	0.009501210284559818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011126015939398722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008910415203164861	0.004016193291350726	0.004855001629195178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004903950939122631	0.0	0.0	0.0	0.0	0.0035399342284409625	0.0	0.00789607012780927	0.0	0.0	0.006313634036744212	0.0	0.0	0.0	0.005117018125016832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tomber	0.0	0.0	0.0	0.009339203689938437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032651383688008036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00946489464020285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041048728813559325	0.0	0.0	0.0	0.0	0.0	0.0	0.010062641610022658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00693304752654319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baiser	0.0	0.0	0.0	0.009062839499113729	0.0	0.0	0.0	0.0	0.0	0.008044501497646555	0.005103911118630685	0.0	0.0	0.0	0.0	0.00491509803713865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenir	0.0	0.0	0.0	0.008548230316198753	0.0	0.0	0.0	0.0	0.0	0.0037655113393239197	0.0	0.0	0.0	0.0	0.0	0.0	0.003906641290193328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050778634715544	0.011847675946410322	0.0	0.0	0.0	0.006218081582939806	0.009579269180375601	0.0	0.0	0.0	0.0032047925263400433	0.0	0.0	0.0	0.0	0.0	0.008761300146915315	0.0	0.0	0.0	0.0	0.004958911873051856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003924630219652691
laisser	0.0	0.0	0.0	0.008147978729487106	0.0	0.0	0.0	0.0	0.005997169874890501	0.0	0.0	0.0	0.0	0.0	0.0036584737465862834	0.0	0.0	0.006199047398183991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039182197217059326	0.0	0.005570092198501915	0.005492201482996676	0.0	0.0	0.010555781106433898	0.005881496578832436	0.0	0.005035427491733586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00688464466868988	0.0	0.0	0.0	0.0	0.012852689956685422	0.0	0.004829308909242298	0.0	0.006893037227765261	0.0064177925106481395	0.0	0.0	0.0	0.0	0.0	0.0	0.0036107057425265915	0.005710738671632526	0.005106245217493672	0.0	0.0	0.0	0.0	0.0	0.008679082131018912	0.0	0.0
tête	0.0	0.0	0.0	0.008071740332018221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004657959631016531	0.0	0.0	0.003906641290193328	0.0	0.010085100978026165	0.0	0.0	0.0	0.0	0.0	0.005081773074097948	0.0	0.005677816518707231	0.0	0.0	0.00828451517006208	0.0	0.0	0.008269034794002037	0.0	0.0	0.0	0.005927818855910014	0.0	0.0	0.0	0.0	0.0	0.0	0.0037066677898993303	0.0044363207098113136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004422711558227178	0.0	0.0	0.0	0.0	0.0047225106340221725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
serrer	0.0	0.0	0.0	0.007871614538662397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embrasser	0.0	0.0	0.0	0.007671488745306574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007031235273049444	0.0	0.0	0.0	0.0058171527395645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003981571014163017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
asseoir	0.0	0.0	0.0	0.007490422551317971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004912684705430819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parole	0.0	0.0	0.0	0.007414184153849086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009538950715421303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006079189726276203	0.0	0.0	0.0	0.0	0.0	0.0	0.005410624324866885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
visage	0.0	0.0	0.0	0.006870985571883279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052330750666836024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039222406275585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rester	0.0	0.0	0.0	0.006842396172832447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005654958345969281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010309383789312196	0.0	0.0	0.00632492147268104	0.0	0.004982518958906886	0.007009919697685404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006831025940740582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004731435619712066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004269579647799958	0.0	0.0	0.0	0.0074781021313391725	0.0	0.0
entendre	0.0	0.0	0.0	0.006613680980425791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009112330339364745	0.006839084977596101	0.0	0.0	0.0	0.004700955148614286	0.009171640704614936	0.0	0.0	0.0	0.0	0.009325817191283293	0.0178569721534476	0.0	0.0	0.0	0.0	0.0	0.011481121836979495	0.0	0.0	0.0	0.0	0.0	0.0	0.008649822980366914	0.0	0.0038932320054816706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01599784125515593	0.0	0.0	0.0	0.0	0.013338884529776298	0.0	0.0
cœur	0.0	0.0	0.0	0.006432614786437189	0.0	0.0	0.030854876152268475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012160560622455815	0.018007902291240746	0.0	0.016777565692063436	0.0	0.0	0.0	0.0	0.0	0.007182039246734152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004321669472713429	0.0	0.0	0.0	0.0	0.0	0.023377469289719816	0.0	0.0	0.0	0.008855782758687147	0.0	0.0	0.020720057188657583	0.0	0.0	0.0	0.0	0.0	0.00900582730001766	0.0	0.0	0.0054024388152365925	0.02965039717938915	0.0	0.0	0.0	0.0
presser	0.0	0.0	0.0	0.006394495587702747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034781264492193538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peine	0.0	0.0	0.0	0.006051422799092763	0.0	0.0	0.0	0.0	0.006985467532175827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013405997466864085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010004723665564479	0.0	0.0	0.0	0.0056209312774235486	0.0	0.0	0.0	0.006112534986219987	0.0	0.0	0.00530553984541219	0.007077668094617247	0.0	0.005841822974444568	0.0	0.0	0.006799163179916318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005488845723703573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tendre	0.0	0.0	0.0	0.005841767206053328	0.0	0.0	0.004620343032297324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005204307724017108	0.01193817993072254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011663291165006055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009058663608172975	0.0	0.0	0.0	0.005296140780284008
relever	0.0	0.0	0.0	0.005593992414279452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quitter	0.0	0.0	0.0	0.005479634818076124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018082331884428534	0.0	0.0	0.0	0.0	0.0	0.005299952763344355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006279450827930835	0.0	0.0	0.0	0.0052517971746294835	0.0	0.0	0.0	0.0	0.003473421608136634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
approcher	0.0	0.0	0.0	0.005212800426935026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pleurer	0.0	0.0	0.0	0.00513656202946614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005109661190158006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008528147705590995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foi|fois	0.0	0.0	0.0	0.005031734232946424	0.0	0.0	0.005033544441689768	0.0	0.0	0.006247325631151049	0.003919578151876604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004208970569335561	0.0	0.0	0.0	0.0	0.00495613386778426	0.0	0.0	0.0	0.0	0.0	0.008327267433396419	0.0	0.014803967879074162	0.0	0.0	0.0	0.007284268084008068	0.0	0.0	0.0	0.005190292865492059	0.0	0.0	0.0	0.0	0.0	0.00431521418321341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040770885676029425	0.0	0.004061451527458944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alors	0.0	0.0	0.0	0.004926906436426706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006950863312012423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005049401066713299	0.0	0.0	0.0	0.0	0.013046764289088332	0.0	0.0	0.0	0.005162079744572647	0.0	0.0	0.0	0.0	0.0	0.004902800784448126	0.0044437262664619856	0.0	0.005161316439298871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004698512137823023	0.0	0.0	0.0038514194586950308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004409933956491465
revenir	0.0	0.0	0.0	0.004755370042121714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053342616820330835	0.014574277678343135	0.0	0.0	0.0	0.004309215315184161	0.0	0.0066509211147850735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004277974466258985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048334863937358015	0.0	0.0	0.0	0.004948037598680523	0.0	0.0
portrait	0.0	0.0	0.0	0.0	0.018683330177365398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tableau	0.0	0.0	0.0	0.0	0.01834669359759305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peindre	0.0	0.0	0.0	0.0	0.011003808201308675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trait	0.0	0.0	0.0	0.0	0.009615182309747733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004110038875883182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004061451527458944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
art	0.0	0.0	0.0	0.0	0.009383744661154242	0.0	0.0	0.0	0.0	0.0	0.0	0.006555750456244795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004882176799895847	0.0	0.0	0.0	0.0034637097681113785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004377459921282519	0.0
représenter	0.0	0.0	0.0	0.0	0.008163437059479476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beauté	0.0	0.0	0.0	0.0	0.00786888005217867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00992553202758387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004761447633675722	0.0
objet	0.0	0.0	0.0	0.0	0.007427044541227461	0.0	0.0	0.0	0.0	0.0	0.0	0.004287815163273622	0.0	0.0	0.0	0.00419478194548902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006431001576632645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00564304746225332	0.0	0.0	0.0	0.0	0.0	0.0063276237565483544	0.0	0.0	0.0	0.009271059003440805	0.0	0.0	0.0	0.0
peintre	0.0	0.0	0.0	0.0	0.0065223337330892715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
figure	0.0	0.0	0.0	0.0	0.006417134801910413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005918963546297473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moins	0.0	0.0	0.0	0.0	0.006332975656967325	0.0	0.006934270924895009	0.0054137434923836785	0.013240942476584083	0.0	0.008487719595070919	0.0	0.0	0.0	0.0	0.0	0.0	0.009811441925183295	0.0	0.0	0.0	0.0	0.006484196806777452	0.0	0.0	0.0	0.01357285082037058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009154463863958432	0.004604758250191865	0.0	0.0	0.0	0.005664285412351524	0.0	0.0	0.01858425110722673	0.0	0.0	0.0	0.0	0.009391571873861474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005957664475168876	0.0324643078833023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005327829509455697	0.0
ici	0.0	0.0	0.0	0.0	0.006311935870731553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044779104244015685	0.0164295259806619	0.005461518793147532	0.0	0.0	0.0	0.009608385500072791	0.0	0.0	0.0	0.0	0.0	0.0	0.005135900579109777	0.0	0.0	0.0052653590846210765	0.0	0.0	0.0	0.006022226361209412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036886259868199097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009344740361222549	0.0	0.0	0.0	0.0	0.0	0.0
montrer	0.0	0.0	0.0	0.0	0.006059458435902291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045602102334209305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005940955056782233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005110878625207951	0.0	0.0	0.0	0.0	0.0
