	filename	id	author	year	narration
162	Bernardin_Paul_013.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
163	Bernardin_Paul_014.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
164	Bernardin_Paul_015.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
165	Bernardin_Paul_016.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
166	Bernardin_Paul_017.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
167	Bernardin_Paul_018.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
168	Bernardin_Paul_019.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
169	Bernardin_Paul_020.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
170	Bernardin_Paul_021.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
171	Bernardin_Paul_022.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
172	Bernardin_Paul_023.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
173	Bernardin_Paul_024.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
174	Bernardin_Paul_025.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
175	Bernardin_Paul_026.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
176	Bernardin_Paul_027.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
177	Bernardin_Paul_028.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
178	Bernardin_Paul_029.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
179	Bernardin_Paul_030.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
180	Bernardin_Paul_031.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
181	Bernardin_Paul_032.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
182	Bernardin_Paul_033.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
183	Bernardin_Paul_034.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
184	Bernardin_Paul_035.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
185	Bernardin_Paul_036.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
186	Bernardin_Paul_037.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
187	Bernardin_Paul_038.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
188	Bernardin_Paul_039.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
189	Bernardin_Paul_040.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
190	Bernardin_Paul_041.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
191	Bernardin_Paul_042.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
192	Bernardin_Paul_043.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
